house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power,fridge,washing_machine,microwave,dishwasher,tv,wifi,laptop,chargers,fans,ac
1,22-01-2024,jan_3,19:00:00,0.081,0.0836,0.0231,0,0,68328.7757,0.1877,0.081,0,0,0,0.0495,0.0051,0.029,0,0.0231,0
1,22-01-2024,jan_3,19:30:00,0.0708,0.0832,0.0254,0,0,68328.9551,0.1794,0.0708,0,0,0,0.0494,0.0051,0.0287,0,0.0254,0
1,22-01-2024,jan_3,20:00:00,0.0753,0.0813,0.0237,0,0,68329.1354,0.1803,0.0753,0,0,0,0.0483,0.0054,0.0276,0,0.0237,0
1,22-01-2024,jan_3,20:30:00,0.0813,0.0875,0.0255,0,0,68329.3297,0.1943,0.0813,0,0,0,0.0529,0.0048,0.0298,0,0.0255,0
1,22-01-2024,jan_3,21:00:00,0.0767,0.0054,0.0266,0,0,68329.4384,0.1087,0.0767,0,0,0,0,0.0054,0,0,0.0266,0
1,22-01-2024,jan_3,21:30:00,0.0697,0.0047,0.0275,0,0,68329.5403,0.1019,0.0697,0,0,0,0,0.0047,0,0,0.0275,0
1,22-01-2024,jan_3,22:00:00,0.657,0.0147,0.9191,0,0,68331.1311,1.5908,0.0765,0,0.5805,0,0,0.0054,0,0.0093,0,0.9191
1,22-01-2024,jan_3,22:30:00,0.0761,0.0135,1.0978,0,0,68332.3185,1.1874,0.0761,0,0,0,0,0.0045,0,0.009,0,1.0978
1,22-01-2024,jan_3,23:00:00,0.0818,0.0047,0.9759,0,0,68333.3809,1.0624,0.0818,0,0,0,0,0.0047,0,0,0,0.9759
1,22-01-2024,jan_3,23:30:00,0.6288,0.0054,1.0962,0,0,68335.1113,1.7304,0.0733,0,0.5555,0,0,0.0054,0,0,0,1.0962
1,23-01-2024,jan_3,00:00:00,0.0791,0.0055,0.9776,0,0,68336.1735,1.0622,0.0791,0,0,0,0,0.0055,0,0,0,0.9776
1,23-01-2024,jan_3,00:30:00,0.0792,0.0054,1.0284,0,0,68337.2865,1.113,0.0792,0,0,0,0,0.0054,0,0,0,1.0284
1,23-01-2024,jan_3,01:00:00,0.5697,0.0048,0.9608,0,0,68338.8218,1.5353,0.0732,0,0.4965,0,0,0.0048,0,0,0,0.9608
1,23-01-2024,jan_3,01:30:00,0.6153,0.0052,1.0479,0,0,68340.4902,1.6684,0.0737,0,0.5416,0,0,0.0052,0,0,0,1.0479
1,23-01-2024,jan_3,02:00:00,0.0819,0.0053,0.903,0,0,68341.4804,0.9902,0.0819,0,0,0,0,0.0053,0,0,0,0.903
1,23-01-2024,jan_3,02:30:00,0.5867,0.0047,1.0169,0,0,68343.0887,1.6083,0.0792,0,0.5075,0,0,0.0047,0,0,0,1.0169
1,23-01-2024,jan_3,03:00:00,0.0764,0.0052,1.0715,0,0,68344.2418,1.1531,0.0764,0,0,0,0,0.0052,0,0,0,1.0715
1,23-01-2024,jan_3,03:30:00,0.0721,0.0051,1.0577,0,0,68345.3767,1.1349,0.0721,0,0,0,0,0.0051,0,0,0,1.0577
1,23-01-2024,jan_3,04:00:00,0.5891,0.0159,1.0088,0,0,68346.9905,1.6138,0.0705,0,0.5186,0,0,0.0049,0,0.011,0,1.0088
1,23-01-2024,jan_3,04:30:00,0.0792,0.015,1.0659,0,0,68348.1506,1.1601,0.0792,0,0,0,0,0.0049,0,0.0101,0,1.0659
1,23-01-2024,jan_3,05:00:00,0.0703,0.0048,1.0295,0,0,68349.2552,1.1046,0.0703,0,0,0,0,0.0048,0,0,0,1.0295
1,23-01-2024,jan_3,05:30:00,0.6492,0.0047,1.0042,0,0,68350.9133,1.6581,0.0749,0,0.5743,0,0,0.0047,0,0,0,1.0042
1,23-01-2024,jan_3,06:00:00,0.5873,0.0048,0.0241,0,0,68351.5295,0.6162,0.0712,0,0.5161,0,0,0.0048,0,0,0.0241,0
1,23-01-2024,jan_3,06:30:00,0.6666,0.0051,0.0236,0,0,68352.2248,0.6953,0.0715,0,0.5951,0,0,0.0051,0,0,0.0236,0
1,23-01-2024,jan_3,07:00:00,0.0818,0.0161,0.0273,0,0,68352.35,0.1252,0.0818,0,0,0,0,0.0055,0,0.0106,0.0273,0
1,23-01-2024,jan_3,07:30:00,0.6069,0.0046,0.0269,0,0,68352.9884,0.6384,0.0747,0,0.5322,0,0,0.0046,0,0,0.0269,0
1,23-01-2024,jan_3,08:00:00,0.6621,0.0148,0.0267,0,0,68353.692,0.7036,0.0819,0,0.5802,0,0,0.0049,0,0.0099,0.0267,0
1,23-01-2024,jan_3,08:30:00,0.5942,0.0052,0.0273,0,0,68354.3187,0.6267,0.0794,0,0.5148,0,0,0.0052,0,0,0.0273,0
1,23-01-2024,jan_3,09:00:00,0.078,0.005,0.0226,0,0,68354.4243,0.1056,0.078,0,0,0,0,0.005,0,0,0.0226,0
1,23-01-2024,jan_3,09:30:00,0.619,0.0046,0.0271,0,0,68355.075,0.6507,0.0782,0,0.5408,0,0,0.0046,0,0,0.0271,0
1,23-01-2024,jan_3,10:00:00,0.076,0.0946,0.026,0,0,68355.2716,0.1966,0.076,0,0,0,0.0487,0.0045,0.0307,0.0107,0.026,0
1,23-01-2024,jan_3,10:30:00,0.0742,0.0913,0.0252,0,0,68355.4623,0.1907,0.0742,0,0,0,0.046,0.0048,0.0306,0.0099,0.0252,0
1,23-01-2024,jan_3,11:00:00,0.6821,0.0943,0.0255,0,0,68356.2642,0.8019,0.0798,0,0.6023,0,0.0468,0.0054,0.0318,0.0103,0.0255,0
1,23-01-2024,jan_3,11:30:00,0.0798,0.0886,0.0264,0,0,68356.459,0.1948,0.0798,0,0,0,0.054,0.0054,0.0292,0,0.0264,0
1,23-01-2024,jan_3,12:00:00,0.0746,0.0921,0.0265,0,0,68356.6522,0.1932,0.0746,0,0,0,0.049,0.005,0.0289,0.0092,0.0265,0
1,23-01-2024,jan_3,12:30:00,0.0704,0.0858,0.0237,0,0,68356.8321,0.1799,0.0704,0,0,0,0.0497,0.0047,0.0314,0,0.0237,0
1,23-01-2024,jan_3,13:00:00,0.0738,0.0892,0.0269,0,0,68357.022,0.1899,0.0738,0,0,0,0.0522,0.0051,0.0319,0,0.0269,0
1,23-01-2024,jan_3,13:30:00,0.627,0.087,0.0244,0,0,68357.7604,0.7384,0.0736,0,0.5534,0,0.0518,0.005,0.0302,0,0.0244,0
1,23-01-2024,jan_3,14:00:00,0.6677,0.0893,0.0249,0,0,68358.5423,0.7819,0.0686,0,0.5991,0,0.0466,0.0047,0.0287,0.0093,0.0249,0
1,23-01-2024,jan_3,14:30:00,0.6421,0.0889,0.024,0,0,68359.2973,0.755,0.0689,0,0.5732,0,0.0531,0.0048,0.031,0,0.024,0
1,23-01-2024,jan_3,15:00:00,0.5758,0.0861,0.0237,0,0,68359.9829,0.6856,0.0712,0,0.5046,0,0.0541,0.0048,0.0272,0,0.0237,0
1,23-01-2024,jan_3,15:30:00,0.6211,0.0979,0.0273,0,0,68360.7292,0.7463,0.071,0,0.5501,0,0.0497,0.0048,0.0324,0.011,0.0273,0
1,23-01-2024,jan_3,16:00:00,0.0723,0.0879,0.0258,0,0,68360.9152,0.186,0.0723,0,0,0,0.0525,0.0052,0.0302,0,0.0258,0
1,23-01-2024,jan_3,16:30:00,0.6714,0.0876,0.0246,0,0,68361.6988,0.7836,0.082,0,0.5894,0,0.0541,0.0055,0.028,0,0.0246,0
1,23-01-2024,jan_3,17:00:00,0.0746,0.0797,0.0236,0,0,68361.8767,0.1779,0.0746,0,0,0,0.0476,0.0046,0.0275,0,0.0236,0
1,23-01-2024,jan_3,17:30:00,0.6004,0.0861,0.0261,0,0,68362.5893,0.7126,0.08,0,0.5204,0,0.0538,0.0046,0.0277,0,0.0261,0
1,23-01-2024,jan_3,18:00:00,0.6321,0.0839,0.0263,0,0,68363.3316,0.7423,0.082,0,0.5501,0,0.0521,0.0046,0.0272,0,0.0263,0
1,23-01-2024,jan_3,18:30:00,0.0792,0.0838,0.0235,0,0,68363.5181,0.1865,0.0792,0,0,0,0.05,0.005,0.0288,0,0.0235,0
1,23-01-2024,jan_3,19:00:00,0.6528,0.0941,0.0233,0,0,68364.2883,0.7702,0.0795,0,0.5733,0,0.0505,0.0047,0.028,0.0109,0.0233,0
1,23-01-2024,jan_3,19:30:00,0.6034,0.0958,0.0229,0,0,68365.0104,0.7221,0.0753,0,0.5281,0,0.052,0.0046,0.0289,0.0103,0.0229,0
1,23-01-2024,jan_3,20:00:00,0.0803,0.0985,0.0256,0,0,68365.2148,0.2044,0.0803,0,0,0,0.0526,0.0055,0.0306,0.0098,0.0256,0
1,23-01-2024,jan_3,20:30:00,0.6252,0.0962,0.027,0,0,68365.9632,0.7484,0.075,0,0.5502,0,0.0508,0.0053,0.0305,0.0096,0.027,0
1,23-01-2024,jan_3,21:00:00,0.0796,0.0047,0.026,0,0,68366.0735,0.1103,0.0796,0,0,0,0,0.0047,0,0,0.026,0
1,23-01-2024,jan_3,21:30:00,0.0762,0.0155,0.0259,0,0,68366.1911,0.1176,0.0762,0,0,0,0,0.0048,0,0.0107,0.0259,0
1,23-01-2024,jan_3,22:00:00,0.6291,0.0142,0.973,0,0,68367.8074,1.6163,0.0702,0,0.5589,0,0,0.0048,0,0.0094,0,0.973
1,23-01-2024,jan_3,22:30:00,0.5684,0.0047,0.9367,0,0,68369.3172,1.5098,0.0685,0,0.4999,0,0,0.0047,0,0,0,0.9367
1,23-01-2024,jan_3,23:00:00,0.6752,0.0049,0.9539,0,0,68370.9512,1.634,0.0791,0,0.5961,0,0,0.0049,0,0,0,0.9539
1,23-01-2024,jan_3,23:30:00,0.0782,0.0144,0.903,0,0,68371.9468,0.9956,0.0782,0,0,0,0,0.0053,0,0.0091,0,0.903
1,24-01-2024,jan_3,00:00:00,0.0717,0.005,1.0023,0,0,68373.0258,1.079,0.0717,0,0,0,0,0.005,0,0,0,1.0023
1,24-01-2024,jan_3,00:30:00,0.082,0.0045,1.0565,0,0,68374.1688,1.143,0.082,0,0,0,0,0.0045,0,0,0,1.0565
1,24-01-2024,jan_3,01:00:00,0.0677,0.0055,0.9137,0,0,68375.1557,0.9869,0.0677,0,0,0,0,0.0055,0,0,0,0.9137
1,24-01-2024,jan_3,01:30:00,0.613,0.005,0.9308,0,0,68376.7045,1.5488,0.0805,0,0.5325,0,0,0.005,0,0,0,0.9308
1,24-01-2024,jan_3,02:00:00,0.6064,0.0157,0.9797,0,0,68378.3063,1.6018,0.0761,0,0.5303,0,0,0.0054,0,0.0103,0,0.9797
1,24-01-2024,jan_3,02:30:00,0.5864,0.0046,0.9637,0,0,68379.861,1.5547,0.0709,0,0.5155,0,0,0.0046,0,0,0,0.9637
1,24-01-2024,jan_3,03:00:00,0.0798,0.0051,1.0342,0,0,68380.9801,1.1191,0.0798,0,0,0,0,0.0051,0,0,0,1.0342
1,24-01-2024,jan_3,03:30:00,0.0684,0.0152,0.9734,0,0,68382.0371,1.057,0.0684,0,0,0,0,0.0047,0,0.0105,0,0.9734
1,24-01-2024,jan_3,04:00:00,0.587,0.005,0.958,0,0,68383.5871,1.55,0.0751,0,0.5119,0,0,0.005,0,0,0,0.958
1,24-01-2024,jan_3,04:30:00,0.6708,0.0139,0.9819,0,0,68385.2537,1.6666,0.0821,0,0.5887,0,0,0.0048,0,0.0091,0,0.9819
1,24-01-2024,jan_3,05:00:00,0.5885,0.0146,0.9635,0,0,68386.8203,1.5666,0.0804,0,0.5081,0,0,0.0051,0,0.0095,0,0.9635
1,24-01-2024,jan_3,05:30:00,0.6553,0.0046,1.0361,0,0,68388.5163,1.696,0.0738,0,0.5815,0,0,0.0046,0,0,0,1.0361
1,24-01-2024,jan_3,06:00:00,0.0814,0.0156,0.0248,0,0,68388.6381,0.1218,0.0814,0,0,0,0,0.0053,0,0.0103,0.0248,0
1,24-01-2024,jan_3,06:30:00,0.6591,0.0047,0.0229,0,0,68389.3248,0.6867,0.0685,0,0.5906,0,0,0.0047,0,0,0.0229,0
1,24-01-2024,jan_3,07:00:00,0.0768,0.015,0.0267,0,0,68389.4433,0.1185,0.0768,0,0,0,0,0.0045,0,0.0105,0.0267,0
1,24-01-2024,jan_3,07:30:00,0.0803,0.0053,0.0263,0,0,68389.5552,0.1119,0.0803,0,0,0,0,0.0053,0,0,0.0263,0
1,24-01-2024,jan_3,08:00:00,0.6257,0.0047,0.0263,0,0,68390.2119,0.6567,0.0777,0,0.548,0,0,0.0047,0,0,0.0263,0
1,24-01-2024,jan_3,08:30:00,0.5823,0.0156,0.0235,0,0,68390.8333,0.6214,0.0703,0,0.512,0,0,0.0054,0,0.0102,0.0235,0
1,24-01-2024,jan_3,09:00:00,0.6352,0.0159,0.0265,0,0,68391.5109,0.6776,0.0822,0,0.553,0,0,0.0054,0,0.0105,0.0265,0
1,24-01-2024,jan_3,09:30:00,0.0776,0.0162,0.0246,0,0,68391.6293,0.1184,0.0776,0,0,0,0,0.0053,0,0.0109,0.0246,0
1,24-01-2024,jan_3,10:00:00,0.072,0.1011,0.0272,0,0,68391.8296,0.2003,0.072,0,0,0,0.0537,0.0052,0.0328,0.0094,0.0272,0
1,24-01-2024,jan_3,10:30:00,0.077,0.081,0.0274,0,0,68392.015,0.1854,0.077,0,0,0,0.0482,0.0052,0.0276,0,0.0274,0
1,24-01-2024,jan_3,11:00:00,0.0821,0.0972,0.023,0,0,68392.2173,0.2023,0.0821,0,0,0,0.0494,0.0046,0.0327,0.0105,0.023,0
1,24-01-2024,jan_3,11:30:00,0.0679,0.1003,0.0262,0,0,68392.4117,0.1944,0.0679,0,0,0,0.0529,0.0049,0.0319,0.0106,0.0262,0
1,24-01-2024,jan_3,12:00:00,0.0716,0.0966,0.0265,0,0,68392.6064,0.1947,0.0716,0,0,0,0.0501,0.0052,0.0315,0.0098,0.0265,0
1,24-01-2024,jan_3,12:30:00,0.5939,0.0948,0.0266,0,0,68393.3217,0.7153,0.081,0,0.5129,0,0.0502,0.0052,0.0298,0.0096,0.0266,0
1,24-01-2024,jan_3,13:00:00,0.5854,0.0927,0.0244,0,0,68394.0242,0.7025,0.0783,0,0.5071,0,0.0545,0.0054,0.0328,0,0.0244,0
1,24-01-2024,jan_3,13:30:00,0.0784,0.0872,0.0272,0,0,68394.217,0.1928,0.0784,0,0,0,0.0504,0.0053,0.0315,0,0.0272,0
1,24-01-2024,jan_3,14:00:00,0.6639,0.0811,0.0268,0,0,68394.9888,0.7718,0.0691,0,0.5948,0,0.0474,0.0049,0.0288,0,0.0268,0
1,24-01-2024,jan_3,14:30:00,0.0704,0.0916,0.0241,0,0,68395.1749,0.1861,0.0704,0,0,0,0.0471,0.0048,0.0305,0.0092,0.0241,0
1,24-01-2024,jan_3,15:00:00,0.6374,0.0919,0.0255,0,0,68395.9297,0.7548,0.0786,0,0.5588,0,0.0485,0.005,0.0282,0.0102,0.0255,0
1,24-01-2024,jan_3,15:30:00,0.6118,0.0799,0.0267,0,0,68396.6481,0.7184,0.0785,0,0.5333,0,0.0467,0.0053,0.0279,0,0.0267,0
1,24-01-2024,jan_3,16:00:00,0.5863,0.0867,0.027,0,0,68397.3481,0.7,0.0719,0,0.5144,0,0.0541,0.0046,0.028,0,0.027,0
1,24-01-2024,jan_3,16:30:00,0.6001,0.087,0.0272,0,0,68398.0624,0.7143,0.0765,0,0.5236,0,0.0518,0.0049,0.0303,0,0.0272,0
1,24-01-2024,jan_3,17:00:00,0.6698,0.0868,0.0273,0,0,68398.8463,0.7839,0.0707,0,0.5991,0,0.0549,0.0049,0.027,0,0.0273,0
1,24-01-2024,jan_3,17:30:00,0.0792,0.0912,0.0235,0,0,68399.0402,0.1939,0.0792,0,0,0,0.0487,0.0048,0.0285,0.0092,0.0235,0
1,24-01-2024,jan_3,18:00:00,0.0805,0.0808,0.0273,0,0,68399.2288,0.1886,0.0805,0,0,0,0.0451,0.0046,0.0311,0,0.0273,0
1,24-01-2024,jan_3,18:30:00,0.6503,0.095,0.0229,0,0,68399.997,0.7682,0.0679,0,0.5824,0,0.0513,0.0048,0.0287,0.0102,0.0229,0
1,24-01-2024,jan_3,19:00:00,0.0784,0.0945,0.0266,0,0,68400.1965,0.1995,0.0784,0,0,0,0.0502,0.0051,0.0286,0.0106,0.0266,0
1,24-01-2024,jan_3,19:30:00,0.6599,0.0802,0.0259,0,0,68400.9625,0.766,0.0775,0,0.5824,0,0.0479,0.005,0.0273,0,0.0259,0
1,24-01-2024,jan_3,20:00:00,0.5826,0.0865,0.0267,0,0,68401.6583,0.6958,0.0804,0,0.5022,0,0.0531,0.0047,0.0287,0,0.0267,0
1,24-01-2024,jan_3,20:30:00,0.0795,0.0806,0.0237,0,0,68401.8421,0.1838,0.0795,0,0,0,0.0475,0.0053,0.0278,0,0.0237,0
1,24-01-2024,jan_3,21:00:00,0.0755,0.0144,0.0273,0,0,68401.9593,0.1172,0.0755,0,0,0,0,0.0049,0,0.0095,0.0273,0
1,24-01-2024,jan_3,21:30:00,0.5667,0.0051,0.0266,0,0,68402.5577,0.5984,0.0699,0,0.4968,0,0,0.0051,0,0,0.0266,0
1,24-01-2024,jan_3,22:00:00,0.676,0.0052,1.0706,0,0,68404.3095,1.7518,0.082,0,0.594,0,0,0.0052,0,0,0,1.0706
1,24-01-2024,jan_3,22:30:00,0.0754,0.0141,0.9646,0,0,68405.3636,1.0541,0.0754,0,0,0,0,0.005,0,0.0091,0,0.9646
1,24-01-2024,jan_3,23:00:00,0.6252,0.0046,0.9085,0,0,68406.9019,1.5383,0.0798,0,0.5454,0,0,0.0046,0,0,0,0.9085
1,24-01-2024,jan_3,23:30:00,0.5772,0.0049,1.0371,0,0,68408.5211,1.6192,0.0697,0,0.5075,0,0,0.0049,0,0,0,1.0371
1,25-01-2024,jan_3,00:00:00,0.0737,0.0148,1.0056,0,0,68409.6152,1.0941,0.0737,0,0,0,0,0.0047,0,0.0101,0,1.0056
1,25-01-2024,jan_3,00:30:00,0.6005,0.0051,1.0012,0,0,68411.222,1.6068,0.0806,0,0.5199,0,0,0.0051,0,0,0,1.0012
1,25-01-2024,jan_3,01:00:00,0.6311,0.0159,1.0899,0,0,68412.9589,1.7369,0.0759,0,0.5552,0,0,0.0051,0,0.0108,0,1.0899
1,25-01-2024,jan_3,01:30:00,0.6613,0.0148,1.0094,0,0,68414.6444,1.6855,0.082,0,0.5793,0,0,0.0049,0,0.0099,0,1.0094
1,25-01-2024,jan_3,02:00:00,0.0791,0.0163,0.933,0,0,68415.6728,1.0284,0.0791,0,0,0,0,0.0054,0,0.0109,0,0.933
1,25-01-2024,jan_3,02:30:00,0.6376,0.0048,1.0965,0,0,68417.4117,1.7389,0.0742,0,0.5634,0,0,0.0048,0,0,0,1.0965
1,25-01-2024,jan_3,03:00:00,0.081,0.0052,1.0438,0,0,68418.5417,1.13,0.081,0,0,0,0,0.0052,0,0,0,1.0438
1,25-01-2024,jan_3,03:30:00,0.0761,0.0147,0.9024,0,0,68419.5349,0.9932,0.0761,0,0,0,0,0.0052,0,0.0095,0,0.9024
1,25-01-2024,jan_3,04:00:00,0.0735,0.005,1.0731,0,0,68420.6865,1.1516,0.0735,0,0,0,0,0.005,0,0,0,1.0731
1,25-01-2024,jan_3,04:30:00,0.6721,0.0152,1.0191,0,0,68422.3929,1.7064,0.0751,0,0.597,0,0,0.0047,0,0.0105,0,1.0191
1,25-01-2024,jan_3,05:00:00,0.0737,0.0052,0.9709,0,0,68423.4427,1.0498,0.0737,0,0,0,0,0.0052,0,0,0,0.9709
1,25-01-2024,jan_3,05:30:00,0.6644,0.0143,1.0371,0,0,68425.1585,1.7158,0.072,0,0.5924,0,0,0.005,0,0.0093,0,1.0371
1,25-01-2024,jan_3,06:00:00,0.0823,0.0046,0.0229,0,0,68425.2683,0.1098,0.0823,0,0,0,0,0.0046,0,0,0.0229,0
1,25-01-2024,jan_3,06:30:00,0.0773,0.0158,0.0238,0,0,68425.3852,0.1169,0.0773,0,0,0,0,0.0053,0,0.0105,0.0238,0
1,25-01-2024,jan_3,07:00:00,0.6754,0.005,0.0237,0,0,68426.0893,0.7041,0.0719,0,0.6035,0,0,0.005,0,0,0.0237,0
1,25-01-2024,jan_3,07:30:00,0.5822,0.0152,0.0271,0,0,68426.7138,0.6245,0.0724,0,0.5098,0,0,0.0047,0,0.0105,0.0271,0
1,25-01-2024,jan_3,08:00:00,0.6042,0.0164,0.0256,0,0,68427.36,0.6462,0.0677,0,0.5365,0,0,0.0054,0,0.011,0.0256,0
1,25-01-2024,jan_3,08:30:00,0.6144,0.0146,0.026,0,0,68428.015,0.655,0.0802,0,0.5342,0,0,0.0048,0,0.0098,0.026,0
1,25-01-2024,jan_3,09:00:00,0.079,0.0142,0.0228,0,0,68428.131,0.116,0.079,0,0,0,0,0.005,0,0.0092,0.0228,0
1,25-01-2024,jan_3,09:30:00,0.621,0.0143,0.0258,0,0,68428.7921,0.6611,0.0687,0,0.5523,0,0,0.005,0,0.0093,0.0258,0
1,25-01-2024,jan_3,10:00:00,0.0713,0.0856,0.0245,0,0,68428.9735,0.1814,0.0713,0,0,0,0.0491,0.0048,0.0317,0,0.0245,0
1,25-01-2024,jan_3,10:30:00,0.5843,0.0964,0.0245,0,0,68429.6787,0.7052,0.0709,0,0.5134,0,0.0485,0.0046,0.033,0.0103,0.0245,0
1,25-01-2024,jan_3,11:00:00,0.6206,0.0985,0.0228,0,0,68430.4206,0.7419,0.071,0,0.5496,0,0.0522,0.0052,0.0308,0.0103,0.0228,0
1,25-01-2024,jan_3,11:30:00,0.6646,0.095,0.0259,0,0,68431.2061,0.7855,0.0757,0,0.5889,0,0.0518,0.0052,0.0271,0.0109,0.0259,0
1,25-01-2024,jan_3,12:00:00,0.0797,0.0806,0.0271,0,0,68431.3935,0.1874,0.0797,0,0,0,0.0454,0.0048,0.0304,0,0.0271,0
1,25-01-2024,jan_3,12:30:00,0.613,0.0842,0.0245,0,0,68432.1152,0.7217,0.0787,0,0.5343,0,0.0482,0.0046,0.0314,0,0.0245,0
1,25-01-2024,jan_3,13:00:00,0.0817,0.0871,0.0226,0,0,68432.3066,0.1914,0.0817,0,0,0,0.0499,0.0048,0.0324,0,0.0226,0
1,25-01-2024,jan_3,13:30:00,0.5755,0.0935,0.0256,0,0,68433.0012,0.6946,0.0757,0,0.4998,0,0.0464,0.0053,0.0315,0.0103,0.0256,0
1,25-01-2024,jan_3,14:00:00,0.6034,0.0899,0.027,0,0,68433.7215,0.7203,0.0754,0,0.528,0,0.046,0.0049,0.0281,0.0109,0.027,0
1,25-01-2024,jan_3,14:30:00,0.648,0.0971,0.0271,0,0,68434.4937,0.7722,0.0784,0,0.5696,0,0.0547,0.0049,0.0281,0.0094,0.0271,0
1,25-01-2024,jan_3,15:00:00,0.0746,0.0835,0.0237,0,0,68434.6755,0.1818,0.0746,0,0,0,0.047,0.0055,0.031,0,0.0237,0
1,25-01-2024,jan_3,15:30:00,0.6432,0.1018,0.0254,0,0,68435.4459,0.7704,0.0744,0,0.5688,0,0.0548,0.0048,0.0326,0.0096,0.0254,0
1,25-01-2024,jan_3,16:00:00,0.0774,0.0833,0.0258,0,0,68435.6324,0.1865,0.0774,0,0,0,0.0469,0.0052,0.0312,0,0.0258,0
1,25-01-2024,jan_3,16:30:00,0.5792,0.0841,0.0247,0,0,68436.3204,0.688,0.0814,0,0.4978,0,0.0521,0.0049,0.0271,0,0.0247,0
1,25-01-2024,jan_3,17:00:00,0.0821,0.0874,0.0227,0,0,68436.5126,0.1922,0.0821,0,0,0,0.0531,0.0048,0.0295,0,0.0227,0
1,25-01-2024,jan_3,17:30:00,0.6804,0.0969,0.0257,0,0,68437.3156,0.803,0.0795,0,0.6009,0,0.0511,0.0049,0.031,0.0099,0.0257,0
1,25-01-2024,jan_3,18:00:00,0.6449,0.0842,0.0232,0,0,68438.0679,0.7523,0.0678,0,0.5771,0,0.0501,0.0049,0.0292,0,0.0232,0
1,25-01-2024,jan_3,18:30:00,0.0749,0.0926,0.0243,0,0,68438.2597,0.1918,0.0749,0,0,0,0.0483,0.0046,0.0296,0.0101,0.0243,0
1,25-01-2024,jan_3,19:00:00,0.0696,0.0864,0.0241,0,0,68438.4398,0.1801,0.0696,0,0,0,0.0519,0.0052,0.0293,0,0.0241,0
1,25-01-2024,jan_3,19:30:00,0.6343,0.0957,0.0239,0,0,68439.1937,0.7539,0.069,0,0.5653,0,0.0497,0.0048,0.0321,0.0091,0.0239,0
1,25-01-2024,jan_3,20:00:00,0.6292,0.0891,0.0242,0,0,68439.9362,0.7425,0.0693,0,0.5599,0,0.0473,0.005,0.0277,0.0091,0.0242,0
1,25-01-2024,jan_3,20:30:00,0.0816,0.0977,0.0246,0,0,68440.1401,0.2039,0.0816,0,0,0,0.0531,0.0051,0.0287,0.0108,0.0246,0
1,25-01-2024,jan_3,21:00:00,0.5715,0.0047,0.0247,0,0,68440.741,0.6009,0.0734,0,0.4981,0,0,0.0047,0,0,0.0247,0
1,25-01-2024,jan_3,21:30:00,0.0704,0.0046,0.0236,0,0,68440.8396,0.0986,0.0704,0,0,0,0,0.0046,0,0,0.0236,0
1,25-01-2024,jan_3,22:00:00,0.0756,0.0053,1.0473,0,0,68441.9678,1.1282,0.0756,0,0,0,0,0.0053,0,0,0,1.0473
1,25-01-2024,jan_3,22:30:00,0.0721,0.0145,0.9619,0,0,68443.0163,1.0485,0.0721,0,0,0,0,0.0051,0,0.0094,0,0.9619
1,25-01-2024,jan_3,23:00:00,0.6618,0.0141,0.9025,0,0,68444.5947,1.5784,0.068,0,0.5938,0,0,0.0049,0,0.0092,0,0.9025
1,25-01-2024,jan_3,23:30:00,0.6484,0.005,1.0256,0,0,68446.2737,1.679,0.0715,0,0.5769,0,0,0.005,0,0,0,1.0256
1,26-01-2024,jan_3,00:00:00,0.5843,0.0147,0.9426,0,0,68447.8153,1.5416,0.0782,0,0.5061,0,0,0.0049,0,0.0098,0,0.9426
1,26-01-2024,jan_3,00:30:00,0.5913,0.0051,1.0051,0,0,68449.4168,1.6015,0.0738,0,0.5175,0,0,0.0051,0,0,0,1.0051
1,26-01-2024,jan_3,01:00:00,0.0803,0.0143,1.0998,0,0,68450.6112,1.1944,0.0803,0,0,0,0,0.0047,0,0.0096,0,1.0998
1,26-01-2024,jan_3,01:30:00,0.0823,0.0155,0.9643,0,0,68451.6733,1.0621,0.0823,0,0,0,0,0.0049,0,0.0106,0,0.9643
1,26-01-2024,jan_3,02:00:00,0.0797,0.0154,0.9344,0,0,68452.7028,1.0295,0.0797,0,0,0,0,0.0048,0,0.0106,0,0.9344
1,26-01-2024,jan_3,02:30:00,0.0818,0.0153,1.0934,0,0,68453.8933,1.1905,0.0818,0,0,0,0,0.0047,0,0.0106,0,1.0934
1,26-01-2024,jan_3,03:00:00,0.0813,0.0052,1.0844,0,0,68455.0642,1.1709,0.0813,0,0,0,0,0.0052,0,0,0,1.0844
1,26-01-2024,jan_3,03:30:00,0.0804,0.0053,0.9114,0,0,68456.0613,0.9971,0.0804,0,0,0,0,0.0053,0,0,0,0.9114
1,26-01-2024,jan_3,04:00:00,0.6,0.0046,1.0218,0,0,68457.6877,1.6264,0.068,0,0.532,0,0,0.0046,0,0,0,1.0218
1,26-01-2024,jan_3,04:30:00,0.0726,0.0046,1.0766,0,0,68458.8415,1.1538,0.0726,0,0,0,0,0.0046,0,0,0,1.0766
1,26-01-2024,jan_3,05:00:00,0.6036,0.0052,1.0542,0,0,68460.5045,1.663,0.082,0,0.5216,0,0,0.0052,0,0,0,1.0542
1,26-01-2024,jan_3,05:30:00,0.5903,0.0053,0.9597,0,0,68462.0598,1.5553,0.0698,0,0.5205,0,0,0.0053,0,0,0,0.9597
