house_id,date,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading
1,2024-01-28,05:30:00,0.0737,0.0148,1.0757,0.0,0.0,68550.6463
1,2024-01-28,06:00:00,0.6357,0.0158,0.0234,0.0,0.0,68551.3212
1,2024-01-28,06:30:00,0.6243,0.0047,0.0251,0.0,0.0,68551.9753
1,2024-01-28,07:00:00,0.6748,0.0047,0.0227,0.0,0.0,68552.6775
1,2024-01-28,07:30:00,0.0823,0.0149,0.0261,0.0,0.0,68552.8008
1,2024-01-28,08:00:00,0.0788,0.0051,0.023,0.0,0.0,68552.9077
1,2024-01-28,08:30:00,0.6344,0.0051,0.0232,0.0,0.0,68553.5704
1,2024-01-28,09:00:00,0.0748,0.0154,0.0254,0.0,0.0,68553.686
1,2024-01-28,09:30:00,0.0755,0.0048,0.0246,0.0,0.0,68553.7909
1,2024-01-28,10:00:00,0.0681,0.0847,0.0262,0.0,0.0,68553.9699
1,2024-01-28,10:30:00,0.6334,0.0923,0.0247,0.0,0.0,68554.7203
1,2024-01-28,11:00:00,0.0727,0.0867,0.0262,0.0,0.0,68554.9059
1,2024-01-28,11:30:00,0.0688,0.0908,0.0238,0.0,0.0,68555.0893
1,2024-01-28,12:00:00,0.5796,0.0972,0.0262,0.0,0.0,68555.7923
1,2024-01-28,12:30:00,0.6502,0.084,0.0225,0.0,0.0,68556.549
1,2024-01-28,13:00:00,0.6465,0.0886,0.0253,0.0,0.0,68557.3094
1,2024-01-28,13:30:00,0.0804,0.0865,0.0244,0.0,0.0,68557.5007
1,2024-01-28,14:00:00,0.5969,0.0856,0.023,0.0,0.0,68558.2062
1,2024-01-28,14:30:00,0.6387,0.1026,0.0253,0.0,0.0,68558.9728
1,2024-01-28,15:00:00,0.6813,0.0953,0.0254,0.0,0.0,68559.7748
1,2024-01-28,15:30:00,0.6242,0.0997,0.0268,0.0,0.0,68560.5255
1,2024-01-28,16:00:00,0.6679,0.0775,0.0246,0.0,0.0,68561.2955
1,2024-01-28,16:30:00,0.6219,0.0815,0.0274,0.0,0.0,68562.0263
1,2024-01-28,17:00:00,0.0732,0.0849,0.0242,0.0,0.0,68562.2086
1,2024-01-28,17:30:00,0.076,0.0981,0.0248,0.0,0.0,68562.4075
1,2024-01-28,18:00:00,0.6777,0.0936,0.0246,0.0399,0.0,68563.2433
1,2024-01-28,18:30:00,0.0696,0.0949,0.0257,0.0417,0.0,68563.4752
1,2024-01-28,19:00:00,0.6616,0.0887,0.0264,0.0438,0.0,68564.2957
1,2024-01-28,19:30:00,0.607,0.0823,0.0273,0.04,0.0,68565.0523
1,2024-01-28,20:00:00,0.5998,0.0919,0.0253,0.0417,0.0,68565.811
1,2024-01-28,20:30:00,0.082,0.0827,0.0227,0.0427,0.0,68566.0411
1,2024-01-28,21:00:00,0.0723,0.0046,0.0242,0.0416,0.0,68566.1838
1,2024-01-28,21:30:00,0.6434,0.0054,0.0268,0.0429,0.0,68566.9023
1,2024-01-28,22:00:00,0.5674,0.0051,0.9926,0.0418,0.0,68568.5092
1,2024-01-28,22:30:00,0.5734,0.016,1.0617,0.04,0.0,68570.2003
1,2024-01-28,23:00:00,0.6617,0.0149,1.0525,0.0,0.0,68571.9294
1,2024-01-28,23:30:00,0.0824,0.0051,1.021,0.0,0.0,68573.0379
1,2024-01-29,00:00:00,0.0767,0.0146,1.0431,0.0,0.0,68574.1723
1,2024-01-29,00:30:00,0.0698,0.0151,0.9308,0.0,0.0,68575.188
1,2024-01-29,01:00:00,0.0814,0.0143,0.9062,0.0,0.0,68576.1899
1,2024-01-29,01:30:00,0.6455,0.0052,0.9889,0.0,0.0,68577.8295
1,2024-01-29,02:00:00,0.0696,0.0054,1.089,0.0,0.0,68578.9935
1,2024-01-29,02:30:00,0.0749,0.0147,0.9935,0.0,0.0,68580.0766
1,2024-01-29,03:00:00,0.6245,0.005,0.9566,0.0,0.0,68581.6627
1,2024-01-29,03:30:00,0.0761,0.0053,0.919,0.0,0.0,68582.6631
1,2024-01-29,04:00:00,0.0676,0.0054,1.081,0.0,0.0,68583.8171
1,2024-01-29,04:30:00,0.0679,0.0146,1.0173,0.0,0.0,68584.9169
1,2024-01-29,05:00:00,0.0792,0.0049,1.0498,0.0,0.0,68586.0508
1,2024-01-29,05:30:00,0.0704,0.0047,1.0116,0.0,0.0,68587.1375
1,2024-01-29,06:00:00,0.6199,0.0053,0.024,0.0,0.0,68587.7867
1,2024-01-29,06:30:00,0.0747,0.0148,0.0267,0.0,0.0,68587.9029
1,2024-01-29,07:00:00,0.6278,0.0147,0.0272,0.0,0.0,68588.5726
1,2024-01-29,07:30:00,0.6284,0.0154,0.0234,0.0,0.0,68589.2398
1,2024-01-29,08:00:00,0.0817,0.0051,0.0233,0.0,0.0,68589.3499
1,2024-01-29,08:30:00,0.0683,0.0151,0.024,0.0,0.0,68589.4573
1,2024-01-29,09:00:00,0.5978,0.0049,0.0226,0.0,0.0,68590.0826
1,2024-01-29,09:30:00,0.0734,0.005,0.0234,0.0,0.0,68590.1844
1,2024-01-29,10:00:00,0.0706,0.0843,0.0253,0.0,0.0,68590.3646
1,2024-01-29,10:30:00,0.0752,0.084,0.025,0.0,0.0,68590.5488
1,2024-01-29,11:00:00,0.0694,0.0866,0.0257,0.0,0.0,68590.7305
1,2024-01-29,11:30:00,0.5836,0.0829,0.0258,0.0,0.0,68591.4228
1,2024-01-29,12:00:00,0.5771,0.0893,0.0275,0.0,0.0,68592.1167
1,2024-01-29,12:30:00,0.6196,0.0857,0.0274,0.0,0.0,68592.8494
1,2024-01-29,13:00:00,0.661,0.09,0.0238,0.0,0.0,68593.6242
1,2024-01-29,13:30:00,0.5693,0.0889,0.027,0.0,0.0,68594.3094
1,2024-01-29,14:00:00,0.0755,0.082,0.0259,0.0,0.0,68594.4928
1,2024-01-29,14:30:00,0.0823,0.0931,0.0237,0.0,0.0,68594.6919
1,2024-01-29,15:00:00,0.0817,0.0777,0.0274,0.0,0.0,68594.8787
1,2024-01-29,15:30:00,0.0712,0.1004,0.0244,0.0,0.0,68595.0747
1,2024-01-29,16:00:00,0.0754,0.0874,0.0264,0.0,0.0,68595.2639
1,2024-01-29,16:30:00,0.0768,0.0907,0.0251,0.0,0.0,68595.4565
1,2024-01-29,17:00:00,0.6692,0.1042,0.0257,0.0,0.0,68596.2556
1,2024-01-29,17:30:00,0.6669,0.0953,0.0245,0.0,0.0,68597.0423
1,2024-01-29,18:00:00,0.6522,0.0969,0.0242,0.0425,0.0,68597.8581
1,2024-01-29,18:30:00,0.0722,0.0888,0.0247,0.0433,0.0,68598.0871
1,2024-01-29,19:00:00,0.0791,0.0824,0.0268,0.0404,0.0,68598.3158
1,2024-01-29,19:30:00,0.0754,0.0874,0.0235,0.0411,0.0,68598.5432
1,2024-01-29,20:00:00,0.071,0.0945,0.0227,0.0423,0.0,68598.7737
1,2024-01-29,20:30:00,0.6527,0.085,0.0254,0.0425,0.0,68599.5793
1,2024-01-29,21:00:00,0.5873,0.0051,0.0237,0.042,0.0,68600.2374
1,2024-01-29,21:30:00,0.6473,0.0145,0.023,0.0436,0.0,68600.9658
1,2024-01-29,22:00:00,0.0743,0.0053,0.9618,0.0426,0.0,68602.0498
1,2024-01-29,22:30:00,0.0702,0.0142,1.0303,0.0386,0.0,68603.2031
1,2024-01-29,23:00:00,0.5843,0.0052,1.0695,0.0,0.0,68604.8621
1,2024-01-29,23:30:00,0.0696,0.0154,1.0974,0.0,0.0,68606.0445
1,2024-01-30,00:00:00,0.6731,0.0156,0.9228,0.0,0.0,68607.656
1,2024-01-30,00:30:00,0.6276,0.0148,1.003,0.0,0.0,68609.3014
1,2024-01-30,01:00:00,0.5833,0.0049,0.9249,0.0,0.0,68610.8145
1,2024-01-30,01:30:00,0.6189,0.0047,1.0676,0.0,0.0,68612.5057
1,2024-01-30,02:00:00,0.6232,0.0144,1.0159,0.0,0.0,68614.1592
1,2024-01-30,02:30:00,0.0721,0.0048,1.068,0.0,0.0,68615.3041
1,2024-01-30,03:00:00,0.0808,0.0145,0.9968,0.0,0.0,68616.3962
1,2024-01-30,03:30:00,0.6621,0.0151,0.957,0.0,0.0,68618.0304
1,2024-01-30,04:00:00,0.6386,0.0054,1.0555,0.0,0.0,68619.7299
1,2024-01-30,04:30:00,0.6087,0.0053,1.0901,0.0,0.0,68621.434
1,2024-01-30,05:00:00,0.076,0.0045,0.966,0.0,0.0,68622.4805
1,2024-01-30,05:30:00,0.0793,0.0159,0.9295,0.0,0.0,68623.5052
1,2024-01-30,06:00:00,0.0781,0.0153,0.0266,0.0,0.0,68623.6252
1,2024-01-30,06:30:00,0.6132,0.005,0.027,0.0,0.0,68624.2704
1,2024-01-30,07:00:00,0.5971,0.0047,0.027,0.0,0.0,68624.8992
1,2024-01-30,07:30:00,0.5957,0.0052,0.0247,0.0,0.0,68625.5248
1,2024-01-30,08:00:00,0.0697,0.0053,0.0257,0.0,0.0,68625.6255
1,2024-01-30,08:30:00,0.6349,0.0142,0.0262,0.0,0.0,68626.3008
1,2024-01-30,09:00:00,0.6644,0.0052,0.0228,0.0,0.0,68626.9932
1,2024-01-30,09:30:00,0.6502,0.0138,0.0231,0.0,0.0,68627.6803
1,2024-01-30,10:00:00,0.6086,0.087,0.0247,0.0,0.0,68628.4006
1,2024-01-30,10:30:00,0.0799,0.089,0.0241,0.0,0.0,68628.5936
1,2024-01-30,11:00:00,0.58,0.0867,0.0263,0.0,0.0,68629.2866
1,2024-01-30,11:30:00,0.0689,0.0952,0.0243,0.0,0.0,68629.475
1,2024-01-30,12:00:00,0.0687,0.0877,0.0239,0.0,0.0,68629.6553
1,2024-01-30,12:30:00,0.0728,0.0858,0.0238,0.0,0.0,68629.8377
1,2024-01-30,13:00:00,0.6172,0.0971,0.0251,0.0,0.0,68630.5771
1,2024-01-30,13:30:00,0.0702,0.0942,0.0229,0.0,0.0,68630.7644
1,2024-01-30,14:00:00,0.0703,0.0888,0.0252,0.0,0.0,68630.9487
1,2024-01-30,14:30:00,0.5956,0.0944,0.024,0.0,0.0,68631.6627
1,2024-01-30,15:00:00,0.66,0.0938,0.0244,0.0,0.0,68632.4409
1,2024-01-30,15:30:00,0.6093,0.0826,0.0236,0.0,0.0,68633.1564
1,2024-01-30,16:00:00,0.6156,0.0855,0.0233,0.0,0.0,68633.8808
1,2024-01-30,16:30:00,0.6328,0.0923,0.0266,0.0,0.0,68634.6325
1,2024-01-30,17:00:00,0.5992,0.0888,0.023,0.0,0.0,68635.3435
1,2024-01-30,17:30:00,0.075,0.0987,0.0228,0.0,0.0,68635.54
1,2024-01-30,18:00:00,0.0758,0.0855,0.0271,0.0419,0.0,68635.7703
1,2024-01-30,18:30:00,0.6682,0.103,0.0245,0.0419,0.0,68636.6079
1,2024-01-30,19:00:00,0.0678,0.0937,0.0226,0.0373,0.0,68636.8293
1,2024-01-30,19:30:00,0.073,0.0901,0.0231,0.0398,0.0,68637.0553
1,2024-01-30,20:00:00,0.0757,0.0944,0.0238,0.0366,0.0,68637.2858
1,2024-01-30,20:30:00,0.0772,0.0881,0.023,0.0409,0.0,68637.515
1,2024-01-30,21:00:00,0.0702,0.0146,0.0251,0.0411,0.0,68637.666
1,2024-01-30,21:30:00,0.0819,0.0141,0.0239,0.0406,0.0,68637.8265
1,2024-01-30,22:00:00,0.5774,0.0143,0.9381,0.0363,0.0,68639.3926
1,2024-01-30,22:30:00,0.0766,0.005,1.081,0.0365,0.0,68640.5917
1,2024-01-30,23:00:00,0.0821,0.0157,0.9886,0.0,0.0,68641.6781
1,2024-01-30,23:30:00,0.0808,0.0053,0.9002,0.0,0.0,68642.6644
2,2024-01-01,00:00:00,0.6423,0.0156,0.9604,0.0,0.0,29568.6183
2,2024-01-01,00:30:00,0.6553,0.0146,0.9671,0.0,0.0,29570.2553
2,2024-01-01,01:00:00,0.0769,0.005,0.9781,0.0,0.0,29571.3153
2,2024-01-01,01:30:00,0.5841,0.0158,1.0543,0.0,0.0,29572.9695
2,2024-01-01,02:00:00,0.0692,0.0055,1.0147,0.0,0.0,29574.0589
2,2024-01-01,02:30:00,0.6072,0.0049,1.022,0.0,0.0,29575.693
2,2024-01-01,03:00:00,0.6006,0.005,1.0065,0.0,0.0,29577.3051
2,2024-01-01,03:30:00,0.672,0.0054,1.0744,0.0,0.0,29579.0569
2,2024-01-01,04:00:00,0.6232,0.0053,0.9578,0.0,3.581,29584.2242
2,2024-01-01,04:30:00,0.0737,0.0048,0.948,0.0,0.0,29585.2507
2,2024-01-01,05:00:00,0.0822,0.0142,1.0439,0.0,0.0,29586.391
2,2024-01-01,05:30:00,0.0791,0.0052,1.0317,0.0,0.0,29587.507
2,2024-01-01,06:00:00,0.0717,0.0054,0.0,0.0,0.0,29587.5841
2,2024-01-01,06:30:00,0.0807,0.0048,0.0,0.0,0.0,29587.6696
2,2024-01-01,07:00:00,0.8133,0.0053,0.0227,0.0,0.0,29588.5109
2,2024-01-01,07:30:00,0.9055,0.0144,0.0267,0.0,3.1786,29592.6361
2,2024-01-01,08:00:00,0.3048,0.0152,0.0233,0.0,3.6543,29596.6337
2,2024-01-01,08:30:00,0.594,0.0145,0.0233,0.0,3.4907,29600.7562
2,2024-01-01,09:00:00,0.6152,0.0345,0.0259,0.0,3.6798,29605.1116
2,2024-01-01,09:30:00,0.0752,0.0371,0.0255,0.0,3.3147,29608.5641
2,2024-01-01,10:00:00,0.0785,0.0476,0.0253,0.0,3.4919,29612.2074
2,2024-01-01,10:30:00,0.6642,0.0473,0.023,0.0,3.4668,29616.4087
2,2024-01-01,11:00:00,0.0738,0.0469,0.0262,0.0,0.0,29616.5556
2,2024-01-01,11:30:00,0.6462,0.0472,0.0273,0.0,3.5194,29620.7957
2,2024-01-01,12:00:00,0.0788,0.0468,0.9518,0.0,0.0,29621.8731
2,2024-01-01,12:30:00,0.5772,0.0345,1.119,0.0,3.7782,29627.382
2,2024-01-01,13:00:00,0.073,0.0359,0.9351,0.0,3.6881,29632.1141
2,2024-01-01,13:30:00,0.58,0.0321,1.1123,0.0,0.0,29633.8385
2,2024-01-01,14:00:00,0.6464,0.0372,1.0261,0.0,0.0,29635.5482
2,2024-01-01,14:30:00,0.6494,0.0444,0.9613,0.0,3.6707,29640.874
2,2024-01-01,15:00:00,0.0782,0.0978,1.0817,0.0,0.0,29642.1317
2,2024-01-01,15:30:00,0.0786,0.0833,1.0625,0.0,0.0,29643.3561
2,2024-01-01,16:00:00,0.607,0.0972,0.9367,0.0,0.0,29644.997
2,2024-01-01,16:30:00,0.0803,0.0838,1.0353,0.0,3.2125,29649.4089
2,2024-01-01,17:00:00,0.0698,0.0617,0.9509,0.0412,0.0,29650.5325
2,2024-01-01,17:30:00,0.0775,0.0687,1.0188,0.0394,3.1682,29654.9051
2,2024-01-01,18:00:00,0.0734,0.0556,1.0598,0.0433,0.0,29656.1372
2,2024-01-01,18:30:00,0.0765,0.0558,0.9535,0.0384,0.0,29657.2614
2,2024-01-01,19:00:00,0.6361,0.0677,0.9647,0.0401,3.2791,29662.2491
2,2024-01-01,19:30:00,0.5791,0.0527,0.9974,0.0421,3.6156,29667.536
2,2024-01-01,20:00:00,0.0711,0.0518,0.9788,0.0375,3.2484,29671.9236
2,2024-01-01,20:30:00,0.6135,0.0569,1.0745,0.0367,0.0,29673.7052
2,2024-01-01,21:00:00,0.0798,0.0505,0.9671,0.0394,3.5023,29678.3443
2,2024-01-01,21:30:00,0.0679,0.0515,1.0256,0.0392,0.0,29679.5285
2,2024-01-01,22:00:00,1.1845,0.0606,1.1165,0.0373,3.1791,29685.1065
2,2024-01-01,22:30:00,1.197,0.0677,1.0858,0.0396,3.7429,29691.2395
2,2024-01-01,23:00:00,0.6588,0.0049,1.0221,0.0363,0.0,29692.9616
2,2024-01-01,23:30:00,0.652,0.0157,0.9419,0.0412,3.2779,29697.8903
2,2024-01-02,00:00:00,0.0818,0.0052,0.9927,0.0,3.3585,29702.3285
2,2024-01-02,00:30:00,0.6147,0.0047,0.9046,0.0,0.0,29703.8525
2,2024-01-02,01:00:00,0.0675,0.0047,1.0087,0.0,3.46,29708.3934
2,2024-01-02,01:30:00,0.6363,0.0047,1.0595,0.0,3.4084,29713.5023
2,2024-01-02,02:00:00,0.0712,0.0157,0.9886,0.0,3.1981,29717.7759
2,2024-01-02,02:30:00,0.5791,0.016,0.9687,0.0,0.0,29719.3397
2,2024-01-02,03:00:00,0.5858,0.0153,1.0886,0.0,3.8384,29724.8678
2,2024-01-02,03:30:00,0.5811,0.0139,0.9525,0.0,0.0,29726.4153
2,2024-01-02,04:00:00,0.6243,0.0049,1.0863,0.0,0.0,29728.1308
2,2024-01-02,04:30:00,0.5852,0.0143,1.0748,0.0,0.0,29729.8051
2,2024-01-02,05:00:00,0.5963,0.0049,1.0809,0.0,0.0,29731.4872
2,2024-01-02,05:30:00,0.0707,0.0154,1.0244,0.0,0.0,29732.5977
2,2024-01-02,06:00:00,0.0687,0.0141,0.0,0.0,0.0,29732.6805
2,2024-01-02,06:30:00,0.0724,0.0156,0.0,0.0,0.0,29732.7685
2,2024-01-02,07:00:00,0.8024,0.0143,0.0261,0.0,3.2754,29736.8867
2,2024-01-02,07:30:00,0.3081,0.0052,0.0271,0.0,3.3004,29740.5275
2,2024-01-02,08:00:00,0.8786,0.0146,0.0233,0.0,0.0,29741.444
2,2024-01-02,08:30:00,0.0777,0.0144,0.0263,0.0,3.2553,29744.8177
2,2024-01-02,09:00:00,0.082,0.046,0.0241,0.0,0.0,29744.9698
2,2024-01-02,09:30:00,0.6008,0.0476,0.0249,0.0,3.7748,29749.4179
2,2024-01-02,10:00:00,0.0706,0.0353,0.0261,0.0,0.0,29749.5499
2,2024-01-02,10:30:00,0.074,0.0472,0.024,0.0,3.7393,29753.4344
2,2024-01-02,11:00:00,0.0708,0.0454,0.0233,0.0,0.0,29753.5739
2,2024-01-02,11:30:00,0.6569,0.0355,0.0264,0.0,0.0,29754.2927
2,2024-01-02,12:00:00,0.6389,0.0372,1.0827,0.0,3.4992,29759.5507
2,2024-01-02,12:30:00,0.6336,0.0329,1.0132,0.0,3.7231,29764.9535
2,2024-01-02,13:00:00,0.6601,0.0428,1.0469,0.0,0.0,29766.7033
2,2024-01-02,13:30:00,0.6478,0.0367,0.9377,0.0,0.0,29768.3255
2,2024-01-02,14:00:00,0.676,0.0372,1.01,0.0,0.0,29770.0487
2,2024-01-02,14:30:00,0.5971,0.0457,1.0047,0.0,3.2849,29774.9811
2,2024-01-02,15:00:00,0.597,0.0933,1.0967,0.0,0.0,29776.7681
2,2024-01-02,15:30:00,0.5954,0.0905,1.0679,0.0,0.0,29778.5219
2,2024-01-02,16:00:00,0.59,0.0886,1.068,0.0,3.6759,29783.9444
2,2024-01-02,16:30:00,0.0753,0.0907,1.1203,0.0,3.234,29788.4647
2,2024-01-02,17:00:00,0.0715,0.069,1.0555,0.0409,0.0,29789.7016
2,2024-01-02,17:30:00,0.6302,0.0556,0.998,0.0381,0.0,29791.4235
2,2024-01-02,18:00:00,0.6146,0.0555,1.0997,0.0411,3.2515,29796.4859
2,2024-01-02,18:30:00,0.6726,0.0674,0.9796,0.043,0.0,29798.2485
2,2024-01-02,19:00:00,0.648,0.0657,0.9422,0.0378,0.0,29799.9422
2,2024-01-02,19:30:00,0.5787,0.0663,0.9969,0.0435,0.0,29801.6276
2,2024-01-02,20:00:00,0.6705,0.0644,1.0253,0.0409,3.7614,29807.1901
2,2024-01-02,20:30:00,0.6743,0.0514,1.0693,0.0423,3.4314,29812.4588
2,2024-01-02,21:00:00,0.5828,0.0504,1.0561,0.0371,3.4469,29817.6321
2,2024-01-02,21:30:00,0.0709,0.0583,1.0744,0.0412,0.0,29818.8769
2,2024-01-02,22:00:00,0.6332,0.0613,1.002,0.0438,3.5118,29824.129
2,2024-01-02,22:30:00,0.681,0.0593,0.9742,0.039,0.0,29825.8825
2,2024-01-02,23:00:00,0.668,0.0051,1.0304,0.0379,3.2878,29830.9117
2,2024-01-02,23:30:00,0.6822,0.0055,0.9078,0.0403,0.0,29832.5475
2,2024-01-03,00:00:00,0.6084,0.0047,0.9401,0.0,3.1619,29837.2626
2,2024-01-03,00:30:00,0.0818,0.0046,0.9308,0.0,3.4953,29841.7751
2,2024-01-03,01:00:00,0.6405,0.0154,0.9442,0.0,0.0,29843.3752
2,2024-01-03,01:30:00,0.6097,0.005,1.0655,0.0,0.0,29845.0554
2,2024-01-03,02:00:00,0.6857,0.0046,1.0607,0.0,3.3139,29850.1203
2,2024-01-03,02:30:00,0.0696,0.0054,0.9702,0.0,0.0,29851.1655
2,2024-01-03,03:00:00,0.0677,0.0054,1.0623,0.0,3.3837,29855.6846
2,2024-01-03,03:30:00,0.0692,0.0046,1.095,0.0,3.4467,29860.3001
2,2024-01-03,04:00:00,0.6529,0.0048,1.065,0.0,3.4321,29865.4549
2,2024-01-03,04:30:00,0.0693,0.0153,1.0407,0.0,0.0,29866.5802
2,2024-01-03,05:00:00,0.6274,0.0053,1.0205,0.0,0.0,29868.2334
2,2024-01-03,05:30:00,0.0823,0.0145,1.0158,0.0,3.2123,29872.5583
2,2024-01-03,06:00:00,0.0821,0.016,0.0,0.0,3.3541,29876.0105
2,2024-01-03,06:30:00,0.5829,0.0046,0.0,0.0,0.0,29876.598
2,2024-01-03,07:00:00,0.8458,0.0151,0.0255,0.0,3.8285,29881.3129
2,2024-01-03,07:30:00,0.8314,0.0148,0.0225,0.0,3.4875,29885.6691
2,2024-01-03,08:00:00,0.8727,0.0161,0.0272,0.0,3.3221,29889.9072
2,2024-01-03,08:30:00,0.5672,0.005,0.0243,0.0,3.3785,29893.8822
2,2024-01-03,09:00:00,0.0738,0.0453,0.0265,0.0,3.4726,29897.5004
2,2024-01-03,09:30:00,0.655,0.0455,0.0241,0.0,3.221,29901.446
2,2024-01-03,10:00:00,0.0682,0.0437,0.0239,0.0,3.4296,29905.0114
2,2024-01-03,10:30:00,0.5954,0.0329,0.0239,0.0,0.0,29905.6636
2,2024-01-03,11:00:00,0.6273,0.0319,0.0259,0.0,0.0,29906.3487
2,2024-01-03,11:30:00,0.6855,0.0448,0.0227,0.0,3.3242,29910.4259
2,2024-01-03,12:00:00,0.0821,0.0375,0.9557,0.0,0.0,29911.5012
2,2024-01-03,12:30:00,0.068,0.0445,1.0172,0.0,0.0,29912.6309
2,2024-01-03,13:00:00,0.6618,0.0323,1.107,0.0,0.0,29914.432
2,2024-01-03,13:30:00,0.0681,0.0419,1.1182,0.0,0.0,29915.6602
2,2024-01-03,14:00:00,0.5798,0.0432,0.9728,0.0,3.7049,29920.9609
2,2024-01-03,14:30:00,0.6403,0.0458,0.9329,0.0,0.0,29922.5799
2,2024-01-03,15:00:00,0.0786,0.0817,0.9427,0.0,0.0,29923.6829
2,2024-01-03,15:30:00,0.6016,0.0869,0.9406,0.0,3.7475,29929.0595
2,2024-01-03,16:00:00,0.0725,0.0803,0.9608,0.0,0.0,29930.1731
2,2024-01-03,16:30:00,0.071,0.0933,0.95,0.0,0.0,29931.2874
2,2024-01-03,17:00:00,0.6003,0.054,1.0031,0.0411,3.5032,29936.4891
2,2024-01-03,17:30:00,0.6201,0.0549,0.9642,0.0395,0.0,29938.1678
2,2024-01-03,18:00:00,0.606,0.0514,0.9848,0.0384,0.0,29939.8484
2,2024-01-03,18:30:00,0.5814,0.057,1.071,0.0406,0.0,29941.5984
2,2024-01-03,19:00:00,0.0716,0.0513,1.1139,0.0372,0.0,29942.8724
2,2024-01-03,19:30:00,0.569,0.0611,1.0287,0.0391,3.1885,29947.7588
2,2024-01-03,20:00:00,0.0785,0.0554,0.9654,0.0384,3.6919,29952.5884
2,2024-01-03,20:30:00,0.5988,0.0501,0.9955,0.0394,0.0,29954.2722
2,2024-01-03,21:00:00,0.5936,0.0506,1.0319,0.0375,3.3496,29959.3354
2,2024-01-03,21:30:00,0.6557,0.0616,0.9979,0.0408,3.4567,29964.5481
2,2024-01-03,22:00:00,0.6988,0.0695,1.0984,0.0438,3.1866,29969.6452
2,2024-01-03,22:30:00,0.6731,0.0534,1.0372,0.0414,3.1643,29974.6146
2,2024-01-03,23:00:00,0.6053,0.0157,0.995,0.0407,3.202,29979.4733
2,2024-01-03,23:30:00,0.5716,0.0051,1.0904,0.0375,0.0,29981.1779
2,2024-01-04,00:00:00,0.6489,0.0144,1.0421,0.0,3.7627,29986.646
2,2024-01-04,00:30:00,0.075,0.0049,0.9277,0.0,0.0,29987.6536
2,2024-01-04,01:00:00,0.073,0.0139,1.0748,0.0,3.1992,29992.0145
2,2024-01-04,01:30:00,0.0698,0.0155,0.9767,0.0,0.0,29993.0765
2,2024-01-04,02:00:00,0.0749,0.016,0.9722,0.0,0.0,29994.1396
2,2024-01-04,02:30:00,0.611,0.0137,1.0776,0.0,3.7731,29999.615
2,2024-01-04,03:00:00,0.073,0.0046,1.0549,0.0,3.756,30004.5035
2,2024-01-04,03:30:00,0.6003,0.0051,1.0595,0.0,0.0,30006.1684
2,2024-01-04,04:00:00,0.6375,0.0045,0.9232,0.0,3.232,30010.9656
2,2024-01-04,04:30:00,0.0808,0.0054,0.9675,0.0,3.1891,30015.2084
2,2024-01-04,05:00:00,0.0807,0.0148,1.0995,0.0,0.0,30016.4034
2,2024-01-04,05:30:00,0.0781,0.0047,0.9442,0.0,3.665,30021.0954
2,2024-01-04,06:00:00,0.6325,0.0162,0.0,0.0,0.0,30021.7441
2,2024-01-04,06:30:00,0.0728,0.0155,0.0,0.0,0.0,30021.8324
2,2024-01-04,07:00:00,0.8499,0.0048,0.0249,0.0,3.2259,30025.9379
2,2024-01-04,07:30:00,0.8901,0.0049,0.0239,0.0,3.6852,30030.542
2,2024-01-04,08:00:00,0.883,0.0052,0.0249,0.0,0.0,30031.4551
2,2024-01-04,08:30:00,0.0727,0.005,0.0242,0.0,0.0,30031.557
2,2024-01-04,09:00:00,0.0797,0.0464,0.0257,0.0,0.0,30031.7088
2,2024-01-04,09:30:00,0.6726,0.0433,0.0236,0.0,0.0,30032.4483
2,2024-01-04,10:00:00,0.071,0.0433,0.0237,0.0,0.0,30032.5863
2,2024-01-04,10:30:00,0.5926,0.0426,0.0251,0.0,0.0,30033.2466
2,2024-01-04,11:00:00,0.6695,0.0421,0.0233,0.0,3.6168,30037.5983
2,2024-01-04,11:30:00,0.0694,0.0453,0.0243,0.0,0.0,30037.7373
2,2024-01-04,12:00:00,0.0704,0.0456,0.9724,0.0,0.0,30038.8257
2,2024-01-04,12:30:00,0.0752,0.0458,1.1222,0.0,3.7834,30043.8523
2,2024-01-04,13:00:00,0.6602,0.045,1.114,0.0,0.0,30045.6715
2,2024-01-04,13:30:00,0.6356,0.0462,1.1156,0.0,3.4232,30050.8921
2,2024-01-04,14:00:00,0.0692,0.033,1.0717,0.0,3.4945,30055.5605
2,2024-01-04,14:30:00,0.6658,0.0451,1.0611,0.0,3.4639,30060.7964
2,2024-01-04,15:00:00,0.0735,0.0874,1.0217,0.0,0.0,30061.979
2,2024-01-04,15:30:00,0.6553,0.0967,1.124,0.0,0.0,30063.855
2,2024-01-04,16:00:00,0.5781,0.0885,1.0746,0.0,3.1945,30068.7907
2,2024-01-04,16:30:00,0.074,0.0986,1.0481,0.0,0.0,30070.0114
2,2024-01-04,17:00:00,0.0713,0.0566,1.029,0.0372,3.7182,30074.9237
2,2024-01-04,17:30:00,0.6552,0.0591,1.0272,0.0379,0.0,30076.7031
2,2024-01-04,18:00:00,0.59,0.0676,0.9948,0.0415,3.8124,30082.2094
2,2024-01-04,18:30:00,0.603,0.0703,1.0576,0.0404,0.0,30083.9807
2,2024-01-04,19:00:00,0.5923,0.0506,1.0754,0.0409,0.0,30085.7399
2,2024-01-04,19:30:00,0.0733,0.064,0.987,0.0368,0.0,30086.901
