house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power
1,20-01-2024,jan_2,16:30:00,0.0768,0.0932,0.0268,0,0,68260.5776,0.1968
1,20-01-2024,jan_2,17:00:00,0.0739,0.0828,0.0274,0,0,68260.7617,0.1841
1,20-01-2024,jan_2,17:30:00,0.0739,0.0874,0.023,0,0,68260.946,0.1843
1,20-01-2024,jan_2,18:00:00,0.0692,0.0944,0.0237,0.0423,0,68261.1756,0.2296
1,20-01-2024,jan_2,18:30:00,0.0811,0.079,0.024,0.0432,0,68261.4029,0.2273
1,20-01-2024,jan_2,19:00:00,0.0706,0.0927,0.0272,0.0433,0,68261.6367,0.2338
1,20-01-2024,jan_2,19:30:00,0.078,0.0854,0.0261,0.0427,0,68261.8689,0.2322
1,20-01-2024,jan_2,20:00:00,0.0758,0.0958,0.0267,0.0415,0,68262.1087,0.2398
1,20-01-2024,jan_2,20:30:00,0.0768,0.0868,0.027,0.0363,0,68262.3356,0.2269
1,20-01-2024,jan_2,21:00:00,0.628,0.0158,0.0269,0.0439,0,68263.0502,0.7146
1,20-01-2024,jan_2,21:30:00,0.0687,0.0152,0.0238,0.0432,0,68263.2011,0.1509
1,20-01-2024,jan_2,22:00:00,0.0725,0.0156,0.9035,0.0386,0,68264.2313,1.0302
1,20-01-2024,jan_2,22:30:00,0.6107,0.0049,0.9391,0.0414,0,68265.8274,1.5961
1,20-01-2024,jan_2,23:00:00,0.0764,0.0157,0.9293,0,0,68266.8488,1.0214
1,20-01-2024,jan_2,23:30:00,0.0718,0.0151,0.9431,0,0,68267.8788,1.03
1,21-01-2024,jan_3,00:00:00,0.0736,0.0054,0.9217,0,0,68268.8795,1.0007
1,21-01-2024,jan_3,00:30:00,0.0731,0.0054,0.9095,0,0,68269.8675,0.988
1,21-01-2024,jan_3,01:00:00,0.5797,0.0054,0.9739,0,0,68271.4265,1.559
1,21-01-2024,jan_3,01:30:00,0.0763,0.0051,0.9459,0,0,68272.4538,1.0273
1,21-01-2024,jan_3,02:00:00,0.6653,0.0144,1.0753,0,0,68274.2088,1.755
1,21-01-2024,jan_3,02:30:00,0.6644,0.0154,0.9392,0,0,68275.8278,1.619
1,21-01-2024,jan_3,03:00:00,0.6181,0.0153,0.9504,0,0,68277.4116,1.5838
1,21-01-2024,jan_3,03:30:00,0.6468,0.0156,1.0235,0,0,68279.0975,1.6859
1,21-01-2024,jan_3,04:00:00,0.5795,0.0046,0.9278,0,0,68280.6094,1.5119
1,21-01-2024,jan_3,04:30:00,0.6531,0.005,0.9024,0,0,68282.1699,1.5605
1,21-01-2024,jan_3,05:00:00,0.6798,0.0146,1.0986,0,0,68283.9629,1.793
1,21-01-2024,jan_3,05:30:00,0.635,0.0148,1.0424,0,0,68285.6551,1.6922
1,21-01-2024,jan_3,06:00:00,0.0725,0.0138,0.0258,0,0,68285.7672,0.1121
1,21-01-2024,jan_3,06:30:00,0.0804,0.0146,0.025,0,0,68285.8872,0.12
1,21-01-2024,jan_3,07:00:00,0.0691,0.0151,0.0257,0,0,68285.9971,0.1099
1,21-01-2024,jan_3,07:30:00,0.0758,0.0051,0.0234,0,0,68286.1014,0.1043
1,21-01-2024,jan_3,08:00:00,0.0755,0.0045,0.0251,0,0,68286.2065,0.1051
1,21-01-2024,jan_3,08:30:00,0.6212,0.0149,0.0275,0,0,68286.8701,0.6636
1,21-01-2024,jan_3,09:00:00,0.6704,0.0164,0.0251,0,0,68287.582,0.7119
1,21-01-2024,jan_3,09:30:00,0.5914,0.0151,0.0247,0,0,68288.2132,0.6312
1,21-01-2024,jan_3,10:00:00,0.0817,0.0911,0.0232,0,0,68288.4092,0.196
1,21-01-2024,jan_3,10:30:00,0.0775,0.0888,0.0264,0,0,68288.6019,0.1927
1,21-01-2024,jan_3,11:00:00,0.6342,0.0806,0.0248,0,0,68289.3415,0.7396
1,21-01-2024,jan_3,11:30:00,0.068,0.098,0.0267,0,0,68289.5342,0.1927
1,21-01-2024,jan_3,12:00:00,0.0679,0.0814,0.0256,0,0,68289.7091,0.1749
1,21-01-2024,jan_3,12:30:00,0.6699,0.0912,0.0254,0,0,68290.4956,0.7865
1,21-01-2024,jan_3,13:00:00,0.0769,0.0888,0.0233,0,0,68290.6846,0.189
1,21-01-2024,jan_3,13:30:00,0.0755,0.0805,0.0263,0,0,68290.8669,0.1823
1,21-01-2024,jan_3,14:00:00,0.6457,0.0939,0.0236,0,0,68291.6301,0.7632
1,21-01-2024,jan_3,14:30:00,0.5743,0.0876,0.0234,0,0,68292.3154,0.6853
1,21-01-2024,jan_3,15:00:00,0.6758,0.0931,0.0263,0,0,68293.1106,0.7952
1,21-01-2024,jan_3,15:30:00,0.0788,0.087,0.0234,0,0,68293.2998,0.1892
1,21-01-2024,jan_3,16:00:00,0.6076,0.0946,0.0252,0,0,68294.0272,0.7274
1,21-01-2024,jan_3,16:30:00,0.651,0.0851,0.0273,0,0,68294.7906,0.7634
1,21-01-2024,jan_3,17:00:00,0.6155,0.1,0.0271,0,0,68295.5332,0.7426
1,21-01-2024,jan_3,17:30:00,0.6202,0.0907,0.0228,0,0,68296.2669,0.7337
1,21-01-2024,jan_3,18:00:00,0.6673,0.1004,0.0229,0.0407,0,68297.0982,0.8313
1,21-01-2024,jan_3,18:30:00,0.6055,0.0852,0.0244,0.0418,0,68297.8551,0.7569
1,21-01-2024,jan_3,19:00:00,0.6316,0.0983,0.0255,0.0373,0,68298.6478,0.7927
1,21-01-2024,jan_3,19:30:00,0.0742,0.081,0.0267,0.0437,0,68298.8734,0.2256
1,21-01-2024,jan_3,20:00:00,0.5802,0.0817,0.0271,0.0409,0,68299.6033,0.7299
1,21-01-2024,jan_3,20:30:00,0.0701,0.103,0.0265,0.0387,0,68299.8416,0.2383
1,21-01-2024,jan_3,21:00:00,0.0776,0.0054,0.0235,0.0363,0,68299.9844,0.1428
1,21-01-2024,jan_3,21:30:00,0.5747,0.0047,0.0251,0.0435,0,68300.6324,0.648
1,21-01-2024,jan_3,22:00:00,0.6471,0.0045,1.0112,0.0378,0,68302.333,1.7006
1,21-01-2024,jan_3,22:30:00,0.0825,0.0149,1.0241,0.0436,0,68303.4981,1.1651
1,21-01-2024,jan_3,23:00:00,0.5668,0.0143,0.9426,0,0,68305.0218,1.5237
1,21-01-2024,jan_3,23:30:00,0.0752,0.0155,0.9558,0,0,68306.0683,1.0465
1,22-01-2024,jan_3,00:00:00,0.0682,0.0154,1.0286,0,0,68307.1805,1.1122
1,22-01-2024,jan_3,00:30:00,0.5797,0.0151,0.9229,0,0,68308.6982,1.5177
1,22-01-2024,jan_3,01:00:00,0.6544,0.0156,0.9374,0,0,68310.3056,1.6074
1,22-01-2024,jan_3,01:30:00,0.6333,0.0143,0.9498,0,0,68311.903,1.5974
1,22-01-2024,jan_3,02:00:00,0.5735,0.0137,1.0123,0,0,68313.5025,1.5995
1,22-01-2024,jan_3,02:30:00,0.6198,0.0144,1.0516,0,0,68315.1883,1.6858
1,22-01-2024,jan_3,03:00:00,0.5938,0.0045,1.0795,0,0,68316.8661,1.6778
1,22-01-2024,jan_3,03:30:00,0.0767,0.0055,0.9033,0,0,68317.8516,0.9855
1,22-01-2024,jan_3,04:00:00,0.069,0.0146,1.0616,0,0,68318.9968,1.1452
1,22-01-2024,jan_3,04:30:00,0.0681,0.0046,0.948,0,0,68320.0175,1.0207
1,22-01-2024,jan_3,05:00:00,0.6775,0.005,1.0782,0,0,68321.7782,1.7607
1,22-01-2024,jan_3,05:30:00,0.0739,0.0048,1.0121,0,0,68322.869,1.0908
1,22-01-2024,jan_3,06:00:00,0.6203,0.0148,0.0234,0,0,68323.5275,0.6585
1,22-01-2024,jan_3,06:30:00,0.0737,0.0049,0.0226,0,0,68323.6287,0.1012
1,22-01-2024,jan_3,07:00:00,0.0775,0.0048,0.0253,0,0,68323.7363,0.1076
1,22-01-2024,jan_3,07:30:00,0.5675,0.0157,0.0244,0,0,68324.3439,0.6076
1,22-01-2024,jan_3,08:00:00,0.0776,0.0049,0.0273,0,0,68324.4537,0.1098
1,22-01-2024,jan_3,08:30:00,0.6013,0.005,0.0229,0,0,68325.0829,0.6292
1,22-01-2024,jan_3,09:00:00,0.079,0.0142,0.0242,0,0,68325.2003,0.1174
1,22-01-2024,jan_3,09:30:00,0.0679,0.014,0.0268,0,0,68325.309,0.1087
1,22-01-2024,jan_3,10:00:00,0.6017,0.0946,0.0274,0,0,68326.0327,0.7237
1,22-01-2024,jan_3,10:30:00,0.6442,0.0833,0.023,0,0,68326.7832,0.7505
1,22-01-2024,jan_3,11:00:00,0.5678,0.0961,0.0264,0,0,68327.4735,0.6903
1,22-01-2024,jan_3,11:30:00,0.6617,0.0934,0.0264,0,0,68328.255,0.7815
1,22-01-2024,jan_3,12:00:00,0.0769,0.0914,0.0234,0,0,68328.4467,0.1917
1,22-01-2024,jan_3,12:30:00,0.0678,0.0883,0.0227,0,0,68328.6255,0.1788
1,22-01-2024,jan_3,13:00:00,0.6199,0.0968,0.0245,0,0,68329.3667,0.7412
1,22-01-2024,jan_3,13:30:00,0.0779,0.0806,0.0237,0,0,68329.5489,0.1822
1,22-01-2024,jan_3,14:00:00,0.0773,0.0836,0.0229,0,0,68329.7327,0.1838
1,22-01-2024,jan_3,14:30:00,0.0731,0.0846,0.0236,0,0,68329.914,0.1813
1,22-01-2024,jan_3,15:00:00,0.6583,0.0982,0.0271,0,0,68330.6976,0.7836
1,22-01-2024,jan_3,15:30:00,0.6487,0.0975,0.0258,0,0,68331.4696,0.772
1,22-01-2024,jan_3,16:00:00,0.6259,0.0847,0.0273,0,0,68332.2075,0.7379
1,22-01-2024,jan_3,16:30:00,0.6343,0.0928,0.0261,0,0,68332.9607,0.7532
1,22-01-2024,jan_3,17:00:00,0.0717,0.0956,0.0251,0,0,68333.1531,0.1924
1,22-01-2024,jan_3,17:30:00,0.0801,0.0971,0.026,0,0,68333.3563,0.2032
1,22-01-2024,jan_3,18:00:00,0.5714,0.0878,0.0245,0.0382,0,68334.0782,0.7219
1,22-01-2024,jan_3,18:30:00,0.0815,0.0825,0.0248,0.0397,0,68334.3067,0.2285
1,22-01-2024,jan_3,19:00:00,0.626,0.088,0.0269,0.0429,0,68335.0905,0.7838
1,22-01-2024,jan_3,19:30:00,0.6228,0.0807,0.0265,0.0371,0,68335.8576,0.7671
1,22-01-2024,jan_3,20:00:00,0.6684,0.0919,0.0254,0.042,0,68336.6853,0.8277
1,22-01-2024,jan_3,20:30:00,0.0727,0.0835,0.0271,0.0398,0,68336.9084,0.2231
1,22-01-2024,jan_3,21:00:00,0.5707,0.0156,0.0226,0.0393,0,68337.5566,0.6482
1,22-01-2024,jan_3,21:30:00,0.6485,0.0155,0.0232,0.0369,0,68338.2807,0.7241
1,22-01-2024,jan_3,22:00:00,0.6595,0.0048,1.0598,0.041,0,68340.0458,1.7651
1,22-01-2024,jan_3,22:30:00,0.6553,0.0055,0.9496,0.0398,0,68341.696,1.6502
1,22-01-2024,jan_3,23:00:00,0.0694,0.0047,0.9469,0,0,68342.717,1.021
1,22-01-2024,jan_3,23:30:00,0.0718,0.014,1.0845,0,0,68343.8873,1.1703
1,23-01-2024,jan_3,00:00:00,0.6361,0.0156,0.9565,0,0,68345.4955,1.6082
1,23-01-2024,jan_3,00:30:00,0.0812,0.0146,0.9753,0,0,68346.5666,1.0711
1,23-01-2024,jan_3,01:00:00,0.0728,0.0055,1.0854,0,0,68347.7303,1.1637
1,23-01-2024,jan_3,01:30:00,0.0811,0.0155,0.9806,0,0,68348.8075,1.0772
1,23-01-2024,jan_3,02:00:00,0.638,0.0047,1.0193,0,0,68350.4695,1.662
1,23-01-2024,jan_3,02:30:00,0.078,0.0047,0.9711,0,0,68351.5233,1.0538
1,23-01-2024,jan_3,03:00:00,0.0779,0.0144,1.0371,0,0,68352.6527,1.1294
1,23-01-2024,jan_3,03:30:00,0.6283,0.0047,1.0068,0,0,68354.2925,1.6398
1,23-01-2024,jan_3,04:00:00,0.074,0.0163,0.9095,0,0,68355.2923,0.9998
1,23-01-2024,jan_3,04:30:00,0.5775,0.0053,0.9103,0,0,68356.7854,1.4931
1,23-01-2024,jan_3,05:00:00,0.0806,0.0154,0.9571,0,0,68357.8385,1.0531
1,23-01-2024,jan_3,05:30:00,0.0754,0.0138,0.9898,0,0,68358.9175,1.079
1,23-01-2024,jan_3,06:00:00,0.0681,0.0051,0.0234,0,0,68359.0141,0.0966
1,23-01-2024,jan_3,06:30:00,0.5688,0.0047,0.0244,0,0,68359.612,0.5979
1,23-01-2024,jan_3,07:00:00,0.6717,0.0055,0.0238,0,0,68360.313,0.701
1,23-01-2024,jan_3,07:30:00,0.6619,0.0052,0.0262,0,0,68361.0063,0.6933
1,23-01-2024,jan_3,08:00:00,0.6518,0.0053,0.0255,0,0,68361.6889,0.6826
1,23-01-2024,jan_3,08:30:00,0.6064,0.0143,0.0263,0,0,68362.3359,0.647
1,23-01-2024,jan_3,09:00:00,0.6632,0.0053,0.0241,0,0,68363.0285,0.6926
1,23-01-2024,jan_3,09:30:00,0.6172,0.0046,0.0226,0,0,68363.6729,0.6444
1,23-01-2024,jan_3,10:00:00,0.0707,0.0842,0.0231,0,0,68363.8509,0.178
1,23-01-2024,jan_3,10:30:00,0.0737,0.0881,0.0241,0,0,68364.0368,0.1859
1,23-01-2024,jan_3,11:00:00,0.6599,0.0988,0.0246,0,0,68364.8201,0.7833
1,23-01-2024,jan_3,11:30:00,0.0761,0.0812,0.025,0,0,68365.0024,0.1823
1,23-01-2024,jan_3,12:00:00,0.0795,0.0925,0.0226,0,0,68365.197,0.1946
1,23-01-2024,jan_3,12:30:00,0.078,0.085,0.0251,0,0,68365.3851,0.1881
1,23-01-2024,jan_3,13:00:00,0.6099,0.0963,0.0263,0,0,68366.1176,0.7325
1,23-01-2024,jan_3,13:30:00,0.6577,0.0992,0.027,0,0,68366.9015,0.7839
1,23-01-2024,jan_3,14:00:00,0.6067,0.0953,0.0245,0,0,68367.628,0.7265
1,23-01-2024,jan_3,14:30:00,0.5749,0.0912,0.026,0,0,68368.3201,0.6921
1,23-01-2024,jan_3,15:00:00,0.6163,0.0875,0.0256,0,0,68369.0495,0.7294
1,23-01-2024,jan_3,15:30:00,0.5714,0.0958,0.0273,0,0,68369.744,0.6945
1,23-01-2024,jan_3,16:00:00,0.5886,0.0968,0.025,0,0,68370.4544,0.7104
1,23-01-2024,jan_3,16:30:00,0.0704,0.0888,0.0232,0,0,68370.6368,0.1824
1,23-01-2024,jan_3,17:00:00,0.075,0.0831,0.0271,0,0,68370.822,0.1852
1,23-01-2024,jan_3,17:30:00,0.6405,0.0816,0.0249,0,0,68371.569,0.747
1,23-01-2024,jan_3,18:00:00,0.622,0.0855,0.0226,0.0406,0,68372.3397,0.7707
1,23-01-2024,jan_3,18:30:00,0.672,0.0823,0.0225,0.0437,0,68373.1602,0.8205
1,23-01-2024,jan_3,19:00:00,0.0821,0.0835,0.0252,0.0361,0,68373.3871,0.2269
1,23-01-2024,jan_3,19:30:00,0.0807,0.0835,0.0255,0.0424,0,68373.6192,0.2321
1,23-01-2024,jan_3,20:00:00,0.0813,0.092,0.0245,0.0413,0,68373.8583,0.2391
1,23-01-2024,jan_3,20:30:00,0.5785,0.0914,0.0253,0.0421,0,68374.5956,0.7373
1,23-01-2024,jan_3,21:00:00,0.0692,0.0163,0.0262,0.0413,0,68374.7486,0.153
1,23-01-2024,jan_3,21:30:00,0.607,0.0156,0.0229,0.0397,0,68375.4338,0.6852
1,23-01-2024,jan_3,22:00:00,0.0815,0.0048,0.982,0.0389,0,68376.541,1.1072
1,23-01-2024,jan_3,22:30:00,0.0677,0.0142,1.0301,0.04,0,68377.693,1.152
1,23-01-2024,jan_3,23:00:00,0.5779,0.0146,1.0356,0,0,68379.3211,1.6281
1,23-01-2024,jan_3,23:30:00,0.6716,0.0054,0.9264,0,0,68380.9245,1.6034
1,24-01-2024,jan_3,00:00:00,0.6152,0.005,1.0182,0,0,68382.5629,1.6384
1,24-01-2024,jan_3,00:30:00,0.6531,0.0049,1.0642,0,0,68384.2851,1.7222
1,24-01-2024,jan_3,01:00:00,0.6362,0.0149,1.0638,0,0,68386,1.7149
1,24-01-2024,jan_3,01:30:00,0.0773,0.0146,1.0128,0,0,68387.1047,1.1047
1,24-01-2024,jan_3,02:00:00,0.0713,0.0152,0.9535,0,0,68388.1447,1.04
1,24-01-2024,jan_3,02:30:00,0.5808,0.0052,0.927,0,0,68389.6577,1.513
1,24-01-2024,jan_3,03:00:00,0.0726,0.0145,0.9099,0,0,68390.6547,0.997
1,24-01-2024,jan_3,03:30:00,0.0749,0.0151,1.0984,0,0,68391.8431,1.1884
1,24-01-2024,jan_3,04:00:00,0.5792,0.0145,1.0299,0,0,68393.4667,1.6236
1,24-01-2024,jan_3,04:30:00,0.6159,0.0046,1.0655,0,0,68395.1527,1.686
1,24-01-2024,jan_3,05:00:00,0.0813,0.0152,0.9944,0,0,68396.2436,1.0909
1,24-01-2024,jan_3,05:30:00,0.6287,0.0143,1.066,0,0,68397.9526,1.709
1,24-01-2024,jan_3,06:00:00,0.6481,0.0152,0.0274,0,0,68398.6433,0.6907
1,24-01-2024,jan_3,06:30:00,0.6606,0.0045,0.0236,0,0,68399.332,0.6887
1,24-01-2024,jan_3,07:00:00,0.5722,0.0153,0.0269,0,0,68399.9464,0.6144
1,24-01-2024,jan_3,07:30:00,0.0802,0.0045,0.0269,0,0,68400.058,0.1116
1,24-01-2024,jan_3,08:00:00,0.0794,0.016,0.0266,0,0,68400.18,0.122
1,24-01-2024,jan_3,08:30:00,0.6759,0.0157,0.0273,0,0,68400.8989,0.7189
1,24-01-2024,jan_3,09:00:00,0.614,0.0047,0.0267,0,0,68401.5443,0.6454
1,24-01-2024,jan_3,09:30:00,0.6147,0.0049,0.0267,0,0,68402.1906,0.6463
1,24-01-2024,jan_3,10:00:00,0.592,0.098,0.0273,0,0,68402.9079,0.7173
1,24-01-2024,jan_3,10:30:00,0.0803,0.0983,0.027,0,0,68403.1135,0.2056
1,24-01-2024,jan_3,11:00:00,0.0767,0.0853,0.0246,0,0,68403.3001,0.1866
1,24-01-2024,jan_3,11:30:00,0.6122,0.0912,0.0243,0,0,68404.0278,0.7277
1,24-01-2024,jan_3,12:00:00,0.6134,0.0856,0.0241,0,0,68404.7509,0.7231
1,24-01-2024,jan_3,12:30:00,0.0748,0.0915,0.0236,0,0,68404.9408,0.1899
1,24-01-2024,jan_3,13:00:00,0.0706,0.0853,0.0261,0,0,68405.1228,0.182
1,24-01-2024,jan_3,13:30:00,0.6042,0.0987,0.0258,0,0,68405.8515,0.7287
1,24-01-2024,jan_3,14:00:00,0.0693,0.0973,0.0247,0,0,68406.0428,0.1913
1,24-01-2024,jan_3,14:30:00,0.6068,0.0877,0.0229,0,0,68406.7602,0.7174
1,24-01-2024,jan_3,15:00:00,0.6686,0.0841,0.0261,0,0,68407.539,0.7788
1,24-01-2024,jan_3,15:30:00,0.0707,0.0958,0.0231,0,0,68407.7286,0.1896
1,24-01-2024,jan_3,16:00:00,0.6096,0.0986,0.023,0,0,68408.4598,0.7312
1,24-01-2024,jan_3,16:30:00,0.0707,0.0903,0.0253,0,0,68408.6461,0.1863
1,24-01-2024,jan_3,17:00:00,0.6527,0.0882,0.0242,0,0,68409.4112,0.7651
1,24-01-2024,jan_3,17:30:00,0.0737,0.093,0.0266,0,0,68409.6045,0.1933
1,24-01-2024,jan_3,18:00:00,0.0783,0.1015,0.0238,0.0366,0,68409.8447,0.2402
1,24-01-2024,jan_3,18:30:00,0.0676,0.0811,0.0253,0.0392,0,68410.0579,0.2132
1,24-01-2024,jan_3,19:00:00,0.0718,0.0818,0.0252,0.0391,0,68410.2758,0.2179
1,24-01-2024,jan_3,19:30:00,0.6179,0.0859,0.0233,0.0386,0,68411.0415,0.7657
1,24-01-2024,jan_3,20:00:00,0.0734,0.0906,0.0252,0.0385,0,68411.2692,0.2277
1,24-01-2024,jan_3,20:30:00,0.0704,0.084,0.0227,0.0418,0,68411.4881,0.2189
1,24-01-2024,jan_3,21:00:00,0.6362,0.0151,0.0269,0.0403,0,68412.2066,0.7185
1,24-01-2024,jan_3,21:30:00,0.0823,0.0048,0.0252,0.0365,0,68412.3554,0.1488
1,24-01-2024,jan_3,22:00:00,0.5716,0.0141,1.0868,0.0409,0,68414.0688,1.7134
1,24-01-2024,jan_3,22:30:00,0.612,0.0054,1.0587,0.0405,0,68415.7854,1.7166
1,24-01-2024,jan_3,23:00:00,0.6161,0.0051,0.9018,0,0,68417.3084,1.523
1,24-01-2024,jan_3,23:30:00,0.0813,0.0048,1.0137,0,0,68418.4082,1.0998
1,25-01-2024,jan_3,00:00:00,0.07,0.0054,0.9384,0,0,68419.422,1.0138
1,25-01-2024,jan_3,00:30:00,0.5784,0.0045,0.9727,0,0,68420.9776,1.5556
1,25-01-2024,jan_3,01:00:00,0.0729,0.014,0.9743,0,0,68422.0388,1.0612
1,25-01-2024,jan_3,01:30:00,0.6195,0.0051,0.9373,0,0,68423.6007,1.5619
1,25-01-2024,jan_3,02:00:00,0.6105,0.0049,0.9679,0,0,68425.184,1.5833
1,25-01-2024,jan_3,02:30:00,0.6717,0.0054,1.0356,0,0,68426.8967,1.7127
1,25-01-2024,jan_3,03:00:00,0.5984,0.0047,1.0839,0,0,68428.5837,1.687
1,25-01-2024,jan_3,03:30:00,0.6435,0.0049,0.9913,0,0,68430.2234,1.6397
1,25-01-2024,jan_3,04:00:00,0.6226,0.0147,1.0763,0,0,68431.937,1.7136
1,25-01-2024,jan_3,04:30:00,0.0759,0.0055,0.9215,0,0,68432.9399,1.0029
1,25-01-2024,jan_3,05:00:00,0.0736,0.0052,0.9819,0,0,68434.0006,1.0607
1,25-01-2024,jan_3,05:30:00,0.6245,0.0154,1.0348,0,0,68435.6753,1.6747
1,25-01-2024,jan_3,06:00:00,0.6819,0.005,0.0269,0,0,68436.3891,0.7138
1,25-01-2024,jan_3,06:30:00,0.0808,0.0157,0.0264,0,0,68436.512,0.1229
1,25-01-2024,jan_3,07:00:00,0.0708,0.0046,0.0255,0,0,68436.6129,0.1009
1,25-01-2024,jan_3,07:30:00,0.0771,0.0048,0.027,0,0,68436.7218,0.1089
1,25-01-2024,jan_3,08:00:00,0.0742,0.005,0.0256,0,0,68436.8266,0.1048
1,25-01-2024,jan_3,08:30:00,0.0821,0.0159,0.0238,0,0,68436.9484,0.1218
1,25-01-2024,jan_3,09:00:00,0.0809,0.0052,0.0226,0,0,68437.0571,0.1087
1,25-01-2024,jan_3,09:30:00,0.6066,0.0051,0.0247,0,0,68437.6935,0.6364
1,25-01-2024,jan_3,10:00:00,0.0751,0.0819,0.0269,0,0,68437.8774,0.1839
1,25-01-2024,jan_3,10:30:00,0.0807,0.0949,0.0225,0,0,68438.0755,0.1981
1,25-01-2024,jan_3,11:00:00,0.6543,0.0912,0.0244,0,0,68438.8454,0.7699
1,25-01-2024,jan_3,11:30:00,0.0706,0.0938,0.0251,0,0,68439.0349,0.1895
1,25-01-2024,jan_3,12:00:00,0.0703,0.084,0.0272,0,0,68439.2164,0.1815
1,25-01-2024,jan_3,12:30:00,0.074,0.0974,0.0241,0,0,68439.4119,0.1955
1,25-01-2024,jan_3,13:00:00,0.649,0.0941,0.0253,0,0,68440.1803,0.7684
1,25-01-2024,jan_3,13:30:00,0.0711,0.0942,0.0243,0,0,68440.3699,0.1896
1,25-01-2024,jan_3,14:00:00,0.6676,0.0973,0.0275,0,0,68441.1623,0.7924
1,25-01-2024,jan_3,14:30:00,0.0773,0.095,0.023,0,0,68441.3576,0.1953
1,25-01-2024,jan_3,15:00:00,0.5679,0.101,0.027,0,0,68442.0535,0.6959
1,25-01-2024,jan_3,15:30:00,0.6499,0.0936,0.0267,0,0,68442.8237,0.7702
1,25-01-2024,jan_3,16:00:00,0.076,0.0809,0.0227,0,0,68443.0033,0.1796
1,25-01-2024,jan_3,16:30:00,0.0735,0.0986,0.0271,0,0,68443.2025,0.1992
1,25-01-2024,jan_3,17:00:00,0.6255,0.0915,0.0265,0,0,68443.946,0.7435
1,25-01-2024,jan_3,17:30:00,0.5769,0.0916,0.0272,0,0,68444.6417,0.6957
1,25-01-2024,jan_3,18:00:00,0.582,0.0866,0.0274,0.0425,0,68445.3802,0.7385
1,25-01-2024,jan_3,18:30:00,0.6673,0.0886,0.0233,0.0389,0,68446.1983,0.8181
1,25-01-2024,jan_3,19:00:00,0.0757,0.0863,0.0248,0.0435,0,68446.4286,0.2303
1,25-01-2024,jan_3,19:30:00,0.6264,0.0843,0.0243,0.0393,0,68447.2029,0.7743
1,25-01-2024,jan_3,20:00:00,0.6672,0.0867,0.0264,0.0416,0,68448.0248,0.8219
1,25-01-2024,jan_3,20:30:00,0.6418,0.0906,0.0251,0.0368,0,68448.8191,0.7943
1,25-01-2024,jan_3,21:00:00,0.0676,0.015,0.0254,0.0385,0,68448.9656,0.1465
1,25-01-2024,jan_3,21:30:00,0.0717,0.0046,0.0243,0.0434,0,68449.1096,0.144
1,25-01-2024,jan_3,22:00:00,0.584,0.0047,1.0814,0.0405,0,68450.8202,1.7106
1,25-01-2024,jan_3,22:30:00,0.6309,0.0055,0.9825,0.0418,0,68452.4809,1.6607
1,25-01-2024,jan_3,23:00:00,0.0764,0.0157,0.9429,0,0,68453.5159,1.035
1,25-01-2024,jan_3,23:30:00,0.0766,0.0049,1.0453,0,0,68454.6427,1.1268
1,26-01-2024,jan_3,00:00:00,0.6361,0.0141,1.0457,0,0,68456.3386,1.6959
1,26-01-2024,jan_3,00:30:00,0.5722,0.0053,1.0954,0,0,68458.0115,1.6729
1,26-01-2024,jan_3,01:00:00,0.0724,0.0052,0.9931,0,0,68459.0822,1.0707
1,26-01-2024,jan_3,01:30:00,0.609,0.0048,0.9601,0,0,68460.6561,1.5739
1,26-01-2024,jan_3,02:00:00,0.0769,0.0049,1.0208,0,0,68461.7587,1.1026
1,26-01-2024,jan_3,02:30:00,0.6062,0.0151,0.9127,0,0,68463.2927,1.534
1,26-01-2024,jan_3,03:00:00,0.0706,0.0046,1.0636,0,0,68464.4315,1.1388
1,26-01-2024,jan_3,03:30:00,0.6305,0.0143,1.0177,0,0,68466.094,1.6625
1,26-01-2024,jan_3,04:00:00,0.0713,0.0145,1.0154,0,0,68467.1952,1.1012
1,26-01-2024,jan_3,04:30:00,0.5926,0.0049,0.9311,0,0,68468.7238,1.5286
1,26-01-2024,jan_3,05:00:00,0.6273,0.0152,0.9496,0,0,68470.3159,1.5921
1,26-01-2024,jan_3,05:30:00,0.0771,0.0146,0.9778,0,0,68471.3854,1.0695
1,26-01-2024,jan_3,06:00:00,0.0787,0.0048,0.0227,0,0,68471.4916,0.1062
1,26-01-2024,jan_3,06:30:00,0.0687,0.0146,0.0258,0,0,68471.6007,0.1091
1,26-01-2024,jan_3,07:00:00,0.6757,0.0051,0.0262,0,0,68472.3077,0.707
1,26-01-2024,jan_3,07:30:00,0.6719,0.0051,0.0275,0,0,68473.0122,0.7045
1,26-01-2024,jan_3,08:00:00,0.0739,0.0153,0.027,0,0,68473.1284,0.1162
1,26-01-2024,jan_3,08:30:00,0.0739,0.0157,0.0243,0,0,68473.2423,0.1139
1,26-01-2024,jan_3,09:00:00,0.0811,0.0052,0.0267,0,0,68473.3553,0.113
1,26-01-2024,jan_3,09:30:00,0.0782,0.0138,0.0247,0,0,68473.472,0.1167
1,26-01-2024,jan_3,10:00:00,0.0816,0.0981,0.0238,0,0,68473.6755,0.2035
1,26-01-2024,jan_3,10:30:00,0.0699,0.085,0.0232,0,0,68473.8536,0.1781
1,26-01-2024,jan_3,11:00:00,0.0767,0.1015,0.0243,0,0,68474.0561,0.2025
