house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading
1,20-01-2024,jan_2,12:00:00,0.0699,0.085,0.0265,0,0,68263.1462
1,20-01-2024,jan_2,12:30:00,0.0762,0.0976,0.0238,0,0,68263.3438
1,20-01-2024,jan_2,13:00:00,0.6526,0.0812,0.0261,0,0,68264.1037
1,20-01-2024,jan_2,13:30:00,0.6345,0.0888,0.0232,0,0,68264.8502
1,20-01-2024,jan_2,14:00:00,0.5725,0.0918,0.0234,0,0,68265.5379
1,20-01-2024,jan_2,14:30:00,0.0738,0.0927,0.0256,0,0,68265.73
1,20-01-2024,jan_2,15:00:00,0.684,0.0808,0.0244,0,0,68266.5192
1,20-01-2024,jan_2,15:30:00,0.073,0.1005,0.0237,0,0,68266.7164
1,20-01-2024,jan_2,16:00:00,0.6611,0.0873,0.0268,0,0,68267.4916
1,20-01-2024,jan_2,16:30:00,0.077,0.096,0.0256,0,0,68267.6902
1,20-01-2024,jan_2,17:00:00,0.6123,0.0891,0.0226,0,0,68268.4142
1,20-01-2024,jan_2,17:30:00,0.5902,0.0887,0.0254,0,0,68269.1185
1,20-01-2024,jan_2,18:00:00,0.6785,0.0896,0.0244,0.0386,0,68269.9496
1,20-01-2024,jan_2,18:30:00,0.0693,0.0948,0.025,0.0419,0,68270.1806
1,20-01-2024,jan_2,19:00:00,0.6564,0.0887,0.0266,0.036,0,68270.9883
1,20-01-2024,jan_2,19:30:00,0.0796,0.0917,0.0274,0.0393,0,68271.2263
1,20-01-2024,jan_2,20:00:00,0.07,0.0842,0.0235,0.0389,0,68271.4429
1,20-01-2024,jan_2,20:30:00,0.0823,0.0864,0.0254,0.0434,0,68271.6804
1,20-01-2024,jan_2,21:00:00,0.6163,0.0146,0.0239,0.0375,0,68272.3727
1,20-01-2024,jan_2,21:30:00,0.6372,0.0152,0.0256,0.0416,0,68273.0923
1,20-01-2024,jan_2,22:00:00,0.6317,0.0156,1.0968,0.0376,0,68274.874
1,20-01-2024,jan_2,22:30:00,0.0748,0.0156,0.9311,0.0386,0,68275.9341
1,20-01-2024,jan_2,23:00:00,0.0795,0.0141,1.0158,0,0,68277.0435
1,20-01-2024,jan_2,23:30:00,0.5948,0.0052,0.9601,0,0,68278.6036
1,21-01-2024,jan_3,00:00:00,0.0751,0.0046,1.0609,0,0,68279.7442
1,21-01-2024,jan_3,00:30:00,0.077,0.0052,1.0904,0,0,68280.9168
1,21-01-2024,jan_3,01:00:00,0.0776,0.0052,0.9896,0,0,68281.9892
1,21-01-2024,jan_3,01:30:00,0.0772,0.0145,1.0613,0,0,68283.1422
1,21-01-2024,jan_3,02:00:00,0.664,0.0146,0.9207,0,0,68284.7415
1,21-01-2024,jan_3,02:30:00,0.0737,0.0054,0.9812,0,0,68285.8018
1,21-01-2024,jan_3,03:00:00,0.6164,0.0146,1.0008,0,0,68287.4336
1,21-01-2024,jan_3,03:30:00,0.078,0.0046,1.066,0,0,68288.5822
1,21-01-2024,jan_3,04:00:00,0.0722,0.0055,0.9162,0,0,68289.5761
1,21-01-2024,jan_3,04:30:00,0.6582,0.0052,1.0451,0,0,68291.2846
1,21-01-2024,jan_3,05:00:00,0.0776,0.0157,1.073,0,0,68292.4509
1,21-01-2024,jan_3,05:30:00,0.6275,0.0154,0.9417,0,0,68294.0355
1,21-01-2024,jan_3,06:00:00,0.0734,0.0052,0.023,0,0,68294.1371
1,21-01-2024,jan_3,06:30:00,0.0775,0.0161,0.0258,0,0,68294.2565
1,21-01-2024,jan_3,07:00:00,0.663,0.0141,0.0248,0,0,68294.9584
1,21-01-2024,jan_3,07:30:00,0.5808,0.0047,0.024,0,0,68295.5679
1,21-01-2024,jan_3,08:00:00,0.08,0.0156,0.0253,0,0,68295.6888
1,21-01-2024,jan_3,08:30:00,0.0694,0.014,0.0231,0,0,68295.7953
1,21-01-2024,jan_3,09:00:00,0.6219,0.0153,0.0267,0,0,68296.4592
1,21-01-2024,jan_3,09:30:00,0.587,0.0141,0.0232,0,0,68297.0835
1,21-01-2024,jan_3,10:00:00,0.0752,0.0892,0.0251,0,0,68297.273
1,21-01-2024,jan_3,10:30:00,0.0678,0.0825,0.026,0,0,68297.4493
1,21-01-2024,jan_3,11:00:00,0.0775,0.097,0.0252,0,0,68297.649
1,21-01-2024,jan_3,11:30:00,0.661,0.0794,0.0264,0,0,68298.4158
1,21-01-2024,jan_3,12:00:00,0.6328,0.0829,0.0255,0,0,68299.157
1,21-01-2024,jan_3,12:30:00,0.6271,0.0943,0.0263,0,0,68299.9047
1,21-01-2024,jan_3,13:00:00,0.6651,0.0935,0.0237,0,0,68300.687
1,21-01-2024,jan_3,13:30:00,0.5794,0.101,0.0237,0,0,68301.3911
1,21-01-2024,jan_3,14:00:00,0.6324,0.0933,0.0246,0,0,68302.1414
1,21-01-2024,jan_3,14:30:00,0.6554,0.0847,0.0227,0,0,68302.9042
1,21-01-2024,jan_3,15:00:00,0.6222,0.083,0.0242,0,0,68303.6336
1,21-01-2024,jan_3,15:30:00,0.5889,0.0844,0.024,0,0,68304.3309
1,21-01-2024,jan_3,16:00:00,0.0754,0.096,0.0256,0,0,68304.5279
1,21-01-2024,jan_3,16:30:00,0.6128,0.0991,0.0253,0,0,68305.2651
1,21-01-2024,jan_3,17:00:00,0.6622,0.0877,0.0264,0,0,68306.0414
1,21-01-2024,jan_3,17:30:00,0.5825,0.0924,0.0274,0,0,68306.7437
1,21-01-2024,jan_3,18:00:00,0.6345,0.0904,0.0241,0.0392,0,68307.5319
1,21-01-2024,jan_3,18:30:00,0.6707,0.0935,0.0247,0.0435,0,68308.3643
1,21-01-2024,jan_3,19:00:00,0.6783,0.0862,0.0232,0.0426,0,68309.1946
1,21-01-2024,jan_3,19:30:00,0.0729,0.0889,0.0225,0.0408,0,68309.4197
1,21-01-2024,jan_3,20:00:00,0.0735,0.0844,0.0274,0.0392,0,68309.6442
1,21-01-2024,jan_3,20:30:00,0.5759,0.0953,0.0266,0.0439,0,68310.3859
1,21-01-2024,jan_3,21:00:00,0.0743,0.0053,0.0234,0.0363,0,68310.5252
1,21-01-2024,jan_3,21:30:00,0.6491,0.0155,0.0267,0.0404,0,68311.2569
1,21-01-2024,jan_3,22:00:00,0.0707,0.0138,1.0471,0.0423,0,68312.4308
1,21-01-2024,jan_3,22:30:00,0.0696,0.0054,0.925,0.0437,0,68313.4745
1,21-01-2024,jan_3,23:00:00,0.6403,0.014,0.9783,0,0,68315.1071
1,21-01-2024,jan_3,23:30:00,0.6425,0.0146,0.9401,0,0,68316.7043
1,22-01-2024,jan_3,00:00:00,0.0766,0.0047,0.9835,0,0,68317.7691
1,22-01-2024,jan_3,00:30:00,0.0739,0.0054,1.0639,0,0,68318.9123
1,22-01-2024,jan_3,01:00:00,0.0717,0.0149,0.9064,0,0,68319.9053
1,22-01-2024,jan_3,01:30:00,0.6118,0.0148,1.0101,0,0,68321.542
1,22-01-2024,jan_3,02:00:00,0.5927,0.0054,1.0887,0,0,68323.2288
1,22-01-2024,jan_3,02:30:00,0.623,0.0053,1.085,0,0,68324.9421
1,22-01-2024,jan_3,03:00:00,0.6247,0.0045,1.008,0,0,68326.5793
1,22-01-2024,jan_3,03:30:00,0.0798,0.0153,1.0749,0,0,68327.7493
1,22-01-2024,jan_3,04:00:00,0.0719,0.0155,1.0848,0,0,68328.9215
1,22-01-2024,jan_3,04:30:00,0.5922,0.0149,0.9558,0,0,68330.4844
1,22-01-2024,jan_3,05:00:00,0.6373,0.0046,1.0939,0,0,68332.2202
1,22-01-2024,jan_3,05:30:00,0.572,0.0052,1.0645,0,0,68333.8619
1,22-01-2024,jan_3,06:00:00,0.5688,0.0142,0.0232,0,0,68334.4681
1,22-01-2024,jan_3,06:30:00,0.0824,0.0149,0.024,0,0,68334.5894
1,22-01-2024,jan_3,07:00:00,0.6349,0.0146,0.0243,0,0,68335.2632
1,22-01-2024,jan_3,07:30:00,0.5867,0.015,0.0256,0,0,68335.8905
1,22-01-2024,jan_3,08:00:00,0.0744,0.0148,0.027,0,0,68336.0067
1,22-01-2024,jan_3,08:30:00,0.0789,0.0048,0.0251,0,0,68336.1155
1,22-01-2024,jan_3,09:00:00,0.0685,0.016,0.0256,0,0,68336.2256
1,22-01-2024,jan_3,09:30:00,0.5856,0.0055,0.0264,0,0,68336.8431
1,22-01-2024,jan_3,10:00:00,0.6564,0.0935,0.0266,0,0,68337.6196
1,22-01-2024,jan_3,10:30:00,0.6498,0.0933,0.0256,0,0,68338.3883
1,22-01-2024,jan_3,11:00:00,0.6102,0.09,0.0243,0,0,68339.1128
1,22-01-2024,jan_3,11:30:00,0.0746,0.1001,0.0236,0,0,68339.3111
1,22-01-2024,jan_3,12:00:00,0.0712,0.0965,0.0244,0,0,68339.5032
1,22-01-2024,jan_3,12:30:00,0.0737,0.0849,0.0249,0,0,68339.6867
1,22-01-2024,jan_3,13:00:00,0.589,0.0962,0.0229,0,0,68340.3948
1,22-01-2024,jan_3,13:30:00,0.5967,0.0997,0.0246,0,0,68341.1158
1,22-01-2024,jan_3,14:00:00,0.6392,0.0986,0.0225,0,0,68341.8761
1,22-01-2024,jan_3,14:30:00,0.6512,0.101,0.0248,0,0,68342.6531
1,22-01-2024,jan_3,15:00:00,0.6381,0.0975,0.0241,0,0,68343.4128
1,22-01-2024,jan_3,15:30:00,0.0799,0.0904,0.0262,0,0,68343.6093
1,22-01-2024,jan_3,16:00:00,0.5912,0.0883,0.025,0,0,68344.3138
1,22-01-2024,jan_3,16:30:00,0.0705,0.0961,0.0235,0,0,68344.5039
1,22-01-2024,jan_3,17:00:00,0.658,0.0794,0.0233,0,0,68345.2646
1,22-01-2024,jan_3,17:30:00,0.0693,0.0938,0.0263,0,0,68345.454
1,22-01-2024,jan_3,18:00:00,0.587,0.098,0.0268,0.0397,0,68346.2055
1,22-01-2024,jan_3,18:30:00,0.6605,0.081,0.0245,0.0361,0,68347.0076
1,22-01-2024,jan_3,19:00:00,0.6074,0.0869,0.0233,0.0412,0,68347.7664
1,22-01-2024,jan_3,19:30:00,0.0728,0.0834,0.0264,0.0439,0,68347.9929
1,22-01-2024,jan_3,20:00:00,0.0818,0.0862,0.0257,0.0377,0,68348.2243
1,22-01-2024,jan_3,20:30:00,0.6001,0.0984,0.0239,0.0427,0,68348.9894
1,22-01-2024,jan_3,21:00:00,0.072,0.016,0.0227,0.0434,0,68349.1435
1,22-01-2024,jan_3,21:30:00,0.6075,0.0159,0.0243,0.0365,0,68349.8277
1,22-01-2024,jan_3,22:00:00,0.0797,0.0152,1.0336,0.0424,0,68350.9986
1,22-01-2024,jan_3,22:30:00,0.6023,0.0051,0.9976,0.038,0,68352.6416
1,22-01-2024,jan_3,23:00:00,0.6561,0.0047,0.9287,0,0,68354.2311
1,22-01-2024,jan_3,23:30:00,0.6488,0.0155,1.0878,0,0,68355.9832
1,23-01-2024,jan_3,00:00:00,0.0714,0.015,0.9267,0,0,68356.9963
1,23-01-2024,jan_3,00:30:00,0.6677,0.0053,1.0339,0,0,68358.7032
1,23-01-2024,jan_3,01:00:00,0.0771,0.0046,1.0402,0,0,68359.8251
1,23-01-2024,jan_3,01:30:00,0.0734,0.0046,0.9885,0,0,68360.8916
1,23-01-2024,jan_3,02:00:00,0.6499,0.0138,1.0056,0,0,68362.5609
1,23-01-2024,jan_3,02:30:00,0.0752,0.0054,1.0975,0,0,68363.739
1,23-01-2024,jan_3,03:00:00,0.6443,0.005,0.954,0,0,68365.3423
1,23-01-2024,jan_3,03:30:00,0.0778,0.005,1.044,0,0,68366.4691
1,23-01-2024,jan_3,04:00:00,0.0692,0.0047,1.0936,0,0,68367.6366
1,23-01-2024,jan_3,04:30:00,0.0748,0.0158,0.9128,0,0,68368.64
1,23-01-2024,jan_3,05:00:00,0.5967,0.0047,1.0335,0,0,68370.2749
1,23-01-2024,jan_3,05:30:00,0.5955,0.005,1.0809,0,0,68371.9563
1,23-01-2024,jan_3,06:00:00,0.0815,0.005,0.0249,0,0,68372.0677
1,23-01-2024,jan_3,06:30:00,0.6254,0.0141,0.0269,0,0,68372.7341
1,23-01-2024,jan_3,07:00:00,0.6413,0.0152,0.0261,0,0,68373.4167
1,23-01-2024,jan_3,07:30:00,0.5783,0.0161,0.0268,0,0,68374.0379
1,23-01-2024,jan_3,08:00:00,0.5852,0.0152,0.0254,0,0,68374.6637
1,23-01-2024,jan_3,08:30:00,0.6152,0.0144,0.0267,0,0,68375.32
1,23-01-2024,jan_3,09:00:00,0.6174,0.0054,0.027,0,0,68375.9698
1,23-01-2024,jan_3,09:30:00,0.0713,0.0053,0.0243,0,0,68376.0707
1,23-01-2024,jan_3,10:00:00,0.0791,0.0815,0.0229,0,0,68376.2542
1,23-01-2024,jan_3,10:30:00,0.6692,0.0882,0.0256,0,0,68377.0372
1,23-01-2024,jan_3,11:00:00,0.643,0.0928,0.0263,0,0,68377.7993
1,23-01-2024,jan_3,11:30:00,0.6482,0.0809,0.024,0,0,68378.5524
1,23-01-2024,jan_3,12:00:00,0.6643,0.0817,0.0226,0,0,68379.321
1,23-01-2024,jan_3,12:30:00,0.6436,0.088,0.0229,0,0,68380.0755
1,23-01-2024,jan_3,13:00:00,0.0774,0.0934,0.0241,0,0,68380.2704
1,23-01-2024,jan_3,13:30:00,0.6533,0.0931,0.0259,0,0,68381.0427
1,23-01-2024,jan_3,14:00:00,0.0788,0.0818,0.0258,0,0,68381.2291
1,23-01-2024,jan_3,14:30:00,0.6061,0.084,0.0241,0,0,68381.9433
1,23-01-2024,jan_3,15:00:00,0.6232,0.0941,0.0226,0,0,68382.6832
1,23-01-2024,jan_3,15:30:00,0.0793,0.0959,0.0225,0,0,68382.8809
1,23-01-2024,jan_3,16:00:00,0.5911,0.1003,0.0242,0,0,68383.5965
1,23-01-2024,jan_3,16:30:00,0.6739,0.0954,0.0235,0,0,68384.3893
1,23-01-2024,jan_3,17:00:00,0.6434,0.0869,0.0246,0,0,68385.1442
1,23-01-2024,jan_3,17:30:00,0.6689,0.0818,0.0265,0,0,68385.9214
1,23-01-2024,jan_3,18:00:00,0.0714,0.0934,0.0259,0.0432,0,68386.1553
1,23-01-2024,jan_3,18:30:00,0.6078,0.0874,0.0255,0.0422,0,68386.9182
1,23-01-2024,jan_3,19:00:00,0.6256,0.0891,0.0246,0.041,0,68387.6985
1,23-01-2024,jan_3,19:30:00,0.0771,0.0867,0.0235,0.0394,0,68387.9252
1,23-01-2024,jan_3,20:00:00,0.0755,0.084,0.0275,0.0404,0,68388.1526
1,23-01-2024,jan_3,20:30:00,0.6448,0.0847,0.0236,0.0433,0,68388.949
1,23-01-2024,jan_3,21:00:00,0.0711,0.005,0.0269,0.0374,0,68389.0894
1,23-01-2024,jan_3,21:30:00,0.0705,0.0158,0.0266,0.0386,0,68389.2409
1,23-01-2024,jan_3,22:00:00,0.6363,0.0152,1.0704,0.0437,0,68391.0065
1,23-01-2024,jan_3,22:30:00,0.581,0.0152,0.9827,0.0428,0,68392.6282
1,23-01-2024,jan_3,23:00:00,0.6153,0.0154,0.9163,0,0,68394.1752
1,23-01-2024,jan_3,23:30:00,0.6576,0.0152,0.9357,0,0,68395.7837
1,24-01-2024,jan_3,00:00:00,0.5724,0.0156,1.0074,0,0,68397.3791
1,24-01-2024,jan_3,00:30:00,0.5938,0.0054,1.019,0,0,68398.9973
1,24-01-2024,jan_3,01:00:00,0.0763,0.0047,1.0863,0,0,68400.1646
1,24-01-2024,jan_3,01:30:00,0.0756,0.0151,0.9655,0,0,68401.2208
1,24-01-2024,jan_3,02:00:00,0.0691,0.0144,0.9995,0,0,68402.3038
1,24-01-2024,jan_3,02:30:00,0.0692,0.0049,0.9685,0,0,68403.3464
1,24-01-2024,jan_3,03:00:00,0.0791,0.0046,1.0423,0,0,68404.4724
1,24-01-2024,jan_3,03:30:00,0.6589,0.0144,1.0231,0,0,68406.1688
1,24-01-2024,jan_3,04:00:00,0.0749,0.0154,1.0633,0,0,68407.3224
1,24-01-2024,jan_3,04:30:00,0.6793,0.0144,1.0529,0,0,68409.069
1,24-01-2024,jan_3,05:00:00,0.6347,0.0053,1.0645,0,0,68410.7735
1,24-01-2024,jan_3,05:30:00,0.0692,0.0053,0.9193,0,0,68411.7673
1,24-01-2024,jan_3,06:00:00,0.6707,0.005,0.0265,0,0,68412.4695
1,24-01-2024,jan_3,06:30:00,0.0756,0.0047,0.0257,0,0,68412.5755
1,24-01-2024,jan_3,07:00:00,0.0714,0.0156,0.0264,0,0,68412.6889
1,24-01-2024,jan_3,07:30:00,0.6516,0.0049,0.0266,0,0,68413.372
1,24-01-2024,jan_3,08:00:00,0.6638,0.0049,0.0233,0,0,68414.064
1,24-01-2024,jan_3,08:30:00,0.0698,0.0141,0.0261,0,0,68414.174
1,24-01-2024,jan_3,09:00:00,0.0773,0.0049,0.0238,0,0,68414.28
1,24-01-2024,jan_3,09:30:00,0.0726,0.0159,0.0251,0,0,68414.3936
1,24-01-2024,jan_3,10:00:00,0.0792,0.0868,0.0256,0,0,68414.5852
1,24-01-2024,jan_3,10:30:00,0.6356,0.0954,0.0231,0,0,68415.3393
1,24-01-2024,jan_3,11:00:00,0.6163,0.0904,0.0237,0,0,68416.0697
1,24-01-2024,jan_3,11:30:00,0.6669,0.0827,0.0235,0,0,68416.8428
1,24-01-2024,jan_3,12:00:00,0.0703,0.0966,0.0234,0,0,68417.0331
1,24-01-2024,jan_3,12:30:00,0.6042,0.0932,0.0255,0,0,68417.756
1,24-01-2024,jan_3,13:00:00,0.0787,0.0964,0.025,0,0,68417.9561
1,24-01-2024,jan_3,13:30:00,0.0682,0.0913,0.0257,0,0,68418.1413
1,24-01-2024,jan_3,14:00:00,0.5879,0.0905,0.0273,0,0,68418.847
1,24-01-2024,jan_3,14:30:00,0.0808,0.0993,0.0271,0,0,68419.0542
1,24-01-2024,jan_3,15:00:00,0.0803,0.0997,0.0247,0,0,68419.2589
1,24-01-2024,jan_3,15:30:00,0.5858,0.0946,0.0252,0,0,68419.9645
1,24-01-2024,jan_3,16:00:00,0.071,0.0815,0.0264,0,0,68420.1434
1,24-01-2024,jan_3,16:30:00,0.0812,0.0941,0.0256,0,0,68420.3443
1,24-01-2024,jan_3,17:00:00,0.6444,0.0823,0.0263,0,0,68421.0973
1,24-01-2024,jan_3,17:30:00,0.5809,0.0851,0.0229,0,0,68421.7862
1,24-01-2024,jan_3,18:00:00,0.0801,0.0975,0.0238,0.0394,0,68422.027
1,24-01-2024,jan_3,18:30:00,0.0716,0.0996,0.0274,0.0435,0,68422.2691
1,24-01-2024,jan_3,19:00:00,0.648,0.0876,0.0262,0.0402,0,68423.0711
1,24-01-2024,jan_3,19:30:00,0.6811,0.0822,0.0238,0.0431,0,68423.9013
1,24-01-2024,jan_3,20:00:00,0.6073,0.0882,0.0245,0.0361,0,68424.6574
1,24-01-2024,jan_3,20:30:00,0.0809,0.0839,0.0261,0.041,0,68424.8893
1,24-01-2024,jan_3,21:00:00,0.0754,0.0051,0.023,0.0405,0,68425.0333
1,24-01-2024,jan_3,21:30:00,0.0793,0.005,0.0231,0.0386,0,68425.1793
1,24-01-2024,jan_3,22:00:00,0.0766,0.0151,1.0824,0.0411,0,68426.3945
1,24-01-2024,jan_3,22:30:00,0.0825,0.0054,0.9418,0.0397,0,68427.4639
1,24-01-2024,jan_3,23:00:00,0.0815,0.0151,1.0004,0,0,68428.5609
1,24-01-2024,jan_3,23:30:00,0.6742,0.0049,0.985,0,0,68430.225
1,25-01-2024,jan_3,00:00:00,0.6473,0.0154,1.0227,0,0,68431.9104
1,25-01-2024,jan_3,00:30:00,0.0785,0.0138,1.0811,0,0,68433.0838
1,25-01-2024,jan_3,01:00:00,0.0694,0.0046,0.9495,0,0,68434.1073
1,25-01-2024,jan_3,01:30:00,0.0807,0.0154,0.9883,0,0,68435.1917
1,25-01-2024,jan_3,02:00:00,0.6332,0.0159,0.9995,0,0,68436.8403
1,25-01-2024,jan_3,02:30:00,0.6159,0.0053,1.0431,0,0,68438.5046
1,25-01-2024,jan_3,03:00:00,0.5649,0.0157,1.0044,0,0,68440.0896
1,25-01-2024,jan_3,03:30:00,0.0787,0.0051,0.9432,0,0,68441.1166
1,25-01-2024,jan_3,04:00:00,0.0821,0.0048,0.9979,0,0,68442.2014
1,25-01-2024,jan_3,04:30:00,0.0765,0.0049,1.0963,0,0,68443.3791
1,25-01-2024,jan_3,05:00:00,0.6035,0.0055,0.9667,0,0,68444.9548
1,25-01-2024,jan_3,05:30:00,0.6418,0.0155,0.9936,0,0,68446.6057
1,25-01-2024,jan_3,06:00:00,0.5866,0.0147,0.0229,0,0,68447.2299
1,25-01-2024,jan_3,06:30:00,0.0764,0.0046,0.024,0,0,68447.3349
1,25-01-2024,jan_3,07:00:00,0.0685,0.0045,0.027,0,0,68447.4349
1,25-01-2024,jan_3,07:30:00,0.5852,0.0054,0.0263,0,0,68448.0518
1,25-01-2024,jan_3,08:00:00,0.6644,0.0053,0.024,0,0,68448.7455
1,25-01-2024,jan_3,08:30:00,0.6701,0.0052,0.0248,0,0,68449.4456
1,25-01-2024,jan_3,09:00:00,0.6473,0.005,0.0237,0,0,68450.1216
1,25-01-2024,jan_3,09:30:00,0.0763,0.0145,0.0256,0,0,68450.238
1,25-01-2024,jan_3,10:00:00,0.076,0.0938,0.0246,0,0,68450.4324
1,25-01-2024,jan_3,10:30:00,0.0714,0.0968,0.027,0,0,68450.6276
1,25-01-2024,jan_3,11:00:00,0.6549,0.0969,0.0262,0,0,68451.4056
1,25-01-2024,jan_3,11:30:00,0.0792,0.093,0.0235,0,0,68451.6013
1,25-01-2024,jan_3,12:00:00,0.0695,0.0902,0.0255,0,0,68451.7865
1,25-01-2024,jan_3,12:30:00,0.649,0.0964,0.0252,0,0,68452.5571
1,25-01-2024,jan_3,13:00:00,0.0807,0.0849,0.0228,0,0,68452.7455
1,25-01-2024,jan_3,13:30:00,0.6133,0.0795,0.0248,0,0,68453.4631
1,25-01-2024,jan_3,14:00:00,0.0787,0.0994,0.0249,0,0,68453.6661
1,25-01-2024,jan_3,14:30:00,0.6417,0.0987,0.0239,0,0,68454.4304
1,25-01-2024,jan_3,15:00:00,0.0788,0.0809,0.0228,0,0,68454.6129
1,25-01-2024,jan_3,15:30:00,0.6508,0.0894,0.0227,0,0,68455.3758
1,25-01-2024,jan_3,16:00:00,0.596,0.0998,0.0255,0,0,68456.0971
1,25-01-2024,jan_3,16:30:00,0.0815,0.0936,0.0267,0,0,68456.2989
1,25-01-2024,jan_3,17:00:00,0.671,0.0961,0.0227,0,0,68457.0887
1,25-01-2024,jan_3,17:30:00,0.0748,0.0998,0.0267,0,0,68457.29
1,25-01-2024,jan_3,18:00:00,0.6354,0.0947,0.0257,0.0437,0,68458.0895
1,25-01-2024,jan_3,18:30:00,0.0814,0.0822,0.0261,0.0408,0,68458.32
1,25-01-2024,jan_3,19:00:00,0.6029,0.0929,0.0243,0.0362,0,68459.0763
1,25-01-2024,jan_3,19:30:00,0.6246,0.0819,0.0228,0.0389,0,68459.8445
1,25-01-2024,jan_3,20:00:00,0.5757,0.0884,0.0272,0.0415,0,68460.5773
1,25-01-2024,jan_3,20:30:00,0.0786,0.0825,0.0243,0.0434,0,68460.8061
1,25-01-2024,jan_3,21:00:00,0.0718,0.0162,0.0236,0.0383,0,68460.956
1,25-01-2024,jan_3,21:30:00,0.6215,0.0046,0.0247,0.0436,0,68461.6504
1,25-01-2024,jan_3,22:00:00,0.6256,0.016,0.9229,0.0406,0,68463.2555
1,25-01-2024,jan_3,22:30:00,0.6,0.0138,0.9641,0.0408,0,68464.8742
1,25-01-2024,jan_3,23:00:00,0.0763,0.0054,0.9858,0,0,68465.9417
1,25-01-2024,jan_3,23:30:00,0.5801,0.0049,1.035,0,0,68467.5617
1,26-01-2024,jan_3,00:00:00,0.6725,0.0159,1.0446,0,0,68469.2947
1,26-01-2024,jan_3,00:30:00,0.0813,0.0154,1.0613,0,0,68470.4527
1,26-01-2024,jan_3,01:00:00,0.0775,0.0047,1.0378,0,0,68471.5727
1,26-01-2024,jan_3,01:30:00,0.0732,0.0046,1.0394,0,0,68472.6899
1,26-01-2024,jan_3,02:00:00,0.6264,0.0151,0.9609,0,0,68474.2923
1,26-01-2024,jan_3,02:30:00,0.0682,0.0149,1.0616,0,0,68475.437
1,26-01-2024,jan_3,03:00:00,0.0807,0.0048,1.0222,0,0,68476.5447
1,26-01-2024,jan_3,03:30:00,0.0697,0.0147,0.902,0,0,68477.5311
1,26-01-2024,jan_3,04:00:00,0.5806,0.0048,1.07,0,0,68479.1865
1,26-01-2024,jan_3,04:30:00,0.0761,0.0053,0.9328,0,0,68480.2007
1,26-01-2024,jan_3,05:00:00,0.6713,0.0046,1.0468,0,0,68481.9234
1,26-01-2024,jan_3,05:30:00,0.6228,0.005,1.0361,0,0,68483.5873
1,26-01-2024,jan_3,06:00:00,0.0707,0.0153,0.0232,0,0,68483.6965
1,26-01-2024,jan_3,06:30:00,0.0722,0.0158,0.0263,0,0,68483.8108
1,26-01-2024,jan_3,07:00:00,0.6476,0.005,0.0254,0,0,68484.4888
1,26-01-2024,jan_3,07:30:00,0.6647,0.0145,0.0244,0,0,68485.1924
1,26-01-2024,jan_3,08:00:00,0.6096,0.005,0.0225,0,0,68485.8295
1,26-01-2024,jan_3,08:30:00,0.0772,0.0152,0.0237,0,0,68485.9456
1,26-01-2024,jan_3,09:00:00,0.0735,0.0141,0.025,0,0,68486.0582
1,26-01-2024,jan_3,09:30:00,0.0706,0.0154,0.0229,0,0,68486.1671
1,26-01-2024,jan_3,10:00:00,0.0705,0.0986,0.0262,0,0,68486.3624
1,26-01-2024,jan_3,10:30:00,0.0709,0.0939,0.0244,0,0,68486.5516
1,26-01-2024,jan_3,11:00:00,0.0688,0.0925,0.0253,0,0,68486.7382
1,26-01-2024,jan_3,11:30:00,0.0702,0.0834,0.0252,0,0,68486.917
1,26-01-2024,jan_3,12:00:00,0.0772,0.0826,0.0232,0,0,68487.1
1,26-01-2024,jan_3,12:30:00,0.6438,0.0918,0.0266,0,0,68487.8622
1,26-01-2024,jan_3,13:00:00,0.0742,0.0841,0.0264,0,0,68488.0469
1,26-01-2024,jan_3,13:30:00,0.6795,0.0995,0.0266,0,0,68488.8525
1,26-01-2024,jan_3,14:00:00,0.0761,0.0911,0.0242,0,0,68489.0439
1,26-01-2024,jan_3,14:30:00,0.6658,0.0948,0.0266,0,0,68489.8311
1,26-01-2024,jan_3,15:00:00,0.0749,0.0915,0.0246,0,0,68490.0221
1,26-01-2024,jan_3,15:30:00,0.5742,0.0979,0.0242,0,0,68490.7184
1,26-01-2024,jan_3,16:00:00,0.5977,0.0796,0.0226,0,0,68491.4183
1,26-01-2024,jan_3,16:30:00,0.0792,0.1001,0.0254,0,0,68491.623
1,26-01-2024,jan_3,17:00:00,0.0761,0.082,0.0262,0,0,68491.8073
1,26-01-2024,jan_3,17:30:00,0.0694,0.0828,0.0255,0,0,68491.985
1,26-01-2024,jan_3,18:00:00,0.0681,0.0811,0.0271,0.0415,0,68492.2028
1,26-01-2024,jan_3,18:30:00,0.0768,0.0997,0.0239,0.0369,0,68492.4401
1,26-01-2024,jan_3,19:00:00,0.5801,0.1007,0.0275,0.0385,0,68493.1869
1,26-01-2024,jan_3,19:30:00,0.5887,0.0884,0.0233,0.0368,0,68493.9241
1,26-01-2024,jan_3,20:00:00,0.6037,0.1007,0.0234,0.0412,0,68494.6931
1,26-01-2024,jan_3,20:30:00,0.0765,0.0855,0.025,0.0411,0,68494.9212
1,26-01-2024,jan_3,21:00:00,0.0713,0.0156,0.0259,0.0439,0,68495.0779
1,26-01-2024,jan_3,21:30:00,0.6206,0.0161,0.023,0.043,0,68495.7806
